,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
2494,1.65E+03,1.7518667,0.2806323,6.24257,4.30E-10,1.97E-08,ENSG00000171206,TRIM8
1877,1.50E+03,1.7489168,0.4997891,3.49931,4.66E-04,3.99E-03,ENSG00000151338,MIPOL1
3097,4.74E+02,1.7488871,0.4870181,3.59101,3.29E-04,3.03E-03,ENSG00000196792,STRN3
610,1.34E+02,1.7460798,0.6028128,2.896554,3.77E-03,2.11E-02,ENSG00000104427,ZC2HC1A
2204,3.07E+02,1.740878,0.3997262,4.355176,1.33E-05,2.07E-04,ENSG00000164221,CCDC112
865,2.37E+03,1.7346845,0.3682238,4.710952,2.47E-06,4.83E-05,ENSG00000114315,HES1
241,6.14E+02,1.7339013,0.2582238,6.714724,1.88E-11,1.07E-09,ENSG00000072401,UBE2D1
2999,5.44E+02,1.7337573,0.2666248,6.50261,7.89E-11,3.96E-09,ENSG00000187624,C17orf97
811,3.39E+03,1.7324575,0.2983208,5.807365,6.35E-09,2.38E-07,ENSG00000111843,TMEM14C
3101,2.42E+03,1.7321616,0.4292499,4.035323,5.45E-05,6.86E-04,ENSG00000196843,ARID5A
3168,3.94E+02,1.7308349,0.343144,5.044048,4.56E-07,1.08E-05,ENSG00000198157,HMGN5
1357,9.67E+02,1.7307303,0.3852129,4.492919,7.03E-06,1.19E-04,ENSG00000133315,MACROD1
3150,4.15E+03,1.7307142,0.2508012,6.900742,5.17E-12,3.20E-10,ENSG00000197903,HIST1H2BK
20,1.44E+03,1.7300357,0.2746145,6.29987,2.98E-10,1.41E-08,ENSG00000005302,MSL3
711,4.43E+03,1.7292648,0.1848082,9.357077,8.20E-21,1.35E-18,ENSG00000107485,GATA3
461,1.03E+03,1.727952,0.3895975,4.435224,9.20E-06,1.50E-04,ENSG00000100092,SH3BP1
3193,2.23E+02,1.7247525,0.6780813,2.543578,1.10E-02,4.76E-02,ENSG00000198689,SLC9A6
650,2.21E+02,1.7231216,0.5554477,3.102221,1.92E-03,1.23E-02,ENSG00000105329,TGFB1
3582,7.17E+02,1.7167153,0.3145331,5.457979,4.82E-08,1.47E-06,ENSG00000272047,GTF2H5
390,1.32E+02,1.7126533,0.5568661,3.075521,2.10E-03,1.33E-02,ENSG00000090554,FLT3LG
1818,1.70E+04,1.7125535,0.6785416,2.523874,1.16E-02,4.96E-02,ENSG00000148346,LCN2
198,3.59E+02,1.7099272,0.4201621,4.069684,4.71E-05,6.05E-04,ENSG00000066336,SPI1
3310,1.22E+02,1.7069896,0.6083156,2.806092,5.01E-03,2.62E-02,ENSG00000204970,PCDHA1
2759,8.46E+03,1.7057232,0.2972264,5.738801,9.53E-09,3.43E-07,ENSG00000179862,CITED4
3238,3.64E+02,1.7011778,0.4980744,3.415509,6.37E-04,5.16E-03,ENSG00000204172,AGAP9
628,2.42E+03,1.7008677,0.2390445,7.115277,1.12E-12,7.51E-11,ENSG00000104823,ECH1
1498,1.06E+03,1.7005435,0.4518592,3.763437,1.68E-04,1.75E-03,ENSG00000137411,VARS2
1518,2.72E+03,1.6997307,0.43636,3.895249,9.81E-05,1.12E-03,ENSG00000138083,SIX3
1575,3.02E+02,1.6991749,0.5607731,3.030058,2.45E-03,1.50E-02,ENSG00000140285,FGF7
3455,2.68E+03,1.696281,0.4239471,4.001162,6.30E-05,7.69E-04,ENSG00000234127,TRIM26
2753,8.71E+02,1.6961391,0.4073307,4.164035,3.13E-05,4.27E-04,ENSG00000179588,ZFPM1
3311,6.37E+03,1.6881678,0.4464987,3.780902,1.56E-04,1.65E-03,ENSG00000205002,AARD
1813,4.91E+02,1.6879325,0.2762724,6.109667,9.98E-10,4.27E-08,ENSG00000148291,SURF2
2426,7.80E+01,1.6877528,0.5988069,2.818526,4.82E-03,2.55E-02,ENSG00000169213,RAB3B
1044,6.06E+02,1.6835008,0.4378262,3.845135,1.20E-04,1.33E-03,ENSG00000121879,PIK3CA
2764,1.31E+02,1.6796703,0.4900857,3.427299,6.10E-04,5.00E-03,ENSG00000180096,SEPTIN1
1373,1.41E+03,1.6796523,0.3084168,5.446047,5.15E-08,1.55E-06,ENSG00000134049,IER3IP1
984,1.04E+03,1.6790531,0.2317198,7.24605,4.29E-13,3.04E-11,ENSG00000119048,UBE2B
1414,2.70E+02,1.6772834,0.4227453,3.967598,7.26E-05,8.69E-04,ENSG00000135185,TMEM243
2149,6.55E+01,1.6746257,0.6230686,2.687707,7.19E-03,3.48E-02,ENSG00000163154,TNFAIP8L2
1624,6.58E+02,1.6715431,0.3302583,5.061321,4.16E-07,1.01E-05,ENSG00000141933,TPGS1
1494,5.95E+03,1.6703461,0.3549333,4.706085,2.53E-06,4.91E-05,ENSG00000137312,FLOT1
1679,3.74E+02,1.6677287,0.5482549,3.041885,2.35E-03,1.45E-02,ENSG00000143502,SUSD4
278,6.53E+02,1.6636664,0.6224302,2.672856,7.52E-03,3.59E-02,ENSG00000077152,UBE2T
2400,1.34E+02,1.6601925,0.5954561,2.788102,5.30E-03,2.73E-02,ENSG00000168491,CCDC110
99,4.06E+02,1.6589118,0.4263426,3.89103,9.98E-05,1.13E-03,ENSG00000032219,ARID4A
1042,1.35E+03,1.657259,0.4329086,3.828196,1.29E-04,1.41E-03,ENSG00000121691,CAT
2889,1.59E+02,1.6569766,0.5101815,3.247818,1.16E-03,8.36E-03,ENSG00000184557,SOCS3
2920,6.28E+01,1.6566787,0.6120108,2.706944,6.79E-03,3.32E-02,ENSG00000185338,SOCS1
965,4.95E+02,1.6561487,0.4107301,4.032207,5.53E-05,6.93E-04,ENSG00000117676,RPS6KA1
729,5.81E+03,1.6537521,0.2737345,6.041445,1.53E-09,6.35E-08,ENSG00000108244,KRT23
2241,3.97E+04,1.6496907,0.2376378,6.942038,3.86E-12,2.42E-10,ENSG00000165215,CLDN3
2830,4.71E+02,1.6458214,0.401619,4.097967,4.17E-05,5.42E-04,ENSG00000183018,SPNS2
2106,2.18E+03,1.6447976,0.4617108,3.562398,3.67E-04,3.31E-03,ENSG00000162078,ZG16B
996,1.20E+02,1.6393253,0.5377147,3.04869,2.30E-03,1.42E-02,ENSG00000119632,IFI27L2
3085,6.99E+02,1.6355979,0.5653941,2.892846,3.82E-03,2.12E-02,ENSG00000196628,TCF4
2887,2.82E+02,1.6330079,0.3842979,4.249328,2.14E-05,3.12E-04,ENSG00000184517,ZFP1
2728,3.43E+02,1.6322854,0.6137384,2.659578,7.82E-03,3.70E-02,ENSG00000178573,MAF
3239,9.30E+02,1.6283301,0.291227,5.591274,2.25E-08,7.44E-07,ENSG00000204178,MACO1
1280,2.39E+02,1.6244536,0.4646871,3.495801,4.73E-04,4.03E-03,ENSG00000130830,MPP1
542,4.35E+02,1.621685,0.3083346,5.259497,1.44E-07,3.95E-06,ENSG00000101882,NKAP
2715,7.70E+02,1.6207862,0.3447559,4.701257,2.59E-06,5.01E-05,ENSG00000177989,ODF3B
3079,2.58E+02,1.6188145,0.6352897,2.548152,1.08E-02,4.71E-02,ENSG00000196542,SPTSSB
1096,1.02E+02,1.6174301,0.5536204,2.921551,3.48E-03,1.98E-02,ENSG00000124159,MATN4
2508,2.43E+02,1.6174112,0.397969,4.064164,4.82E-05,6.18E-04,ENSG00000171631,P2RY6
1223,1.18E+02,1.6162046,0.6344346,2.547472,1.09E-02,4.72E-02,ENSG00000128965,CHAC1
2807,1.88E+03,1.6155915,0.3206272,5.038847,4.68E-07,1.11E-05,ENSG00000182154,MRPL41
3018,8.57E+02,1.6146825,0.3635712,4.441172,8.95E-06,1.46E-04,ENSG00000188177,ZC3H6
2175,1.34E+02,1.6138923,0.5486116,2.941776,3.26E-03,1.88E-02,ENSG00000163817,SLC6A20
908,1.65E+03,1.6133506,0.2980852,5.412382,6.22E-08,1.84E-06,ENSG00000115738,ID2
1005,6.89E+02,1.6115566,0.3081452,5.229861,1.70E-07,4.57E-06,ENSG00000119866,BCL11A
1099,2.16E+02,1.6109393,0.4931793,3.266438,1.09E-03,7.94E-03,ENSG00000124171,PARD6B
295,7.54E+02,1.601223,0.4360603,3.672022,2.41E-04,2.37E-03,ENSG00000079308,TNS1
2205,8.47E+01,1.6011363,0.5707615,2.805263,5.03E-03,2.62E-02,ENSG00000164236,ANKRD33B
255,1.03E+03,1.6004217,0.2951308,5.422753,5.87E-08,1.75E-06,ENSG00000073969,NSF
1258,4.45E+03,1.5995169,0.3781483,4.229867,2.34E-05,3.36E-04,ENSG00000130429,ARPC1B
3295,4.17E+02,1.5949447,0.3092047,5.158216,2.49E-07,6.46E-06,ENSG00000204599,TRIM39
307,1.61E+02,1.5947408,0.6043085,2.638951,8.32E-03,3.88E-02,ENSG00000081818,PCDHB4
620,1.17E+03,1.5947012,0.3592352,4.439156,9.03E-06,1.47E-04,ENSG00000104660,LEPROTL1
2964,1.77E+02,1.592933,0.4938047,3.225836,1.26E-03,8.88E-03,ENSG00000186496,ZNF396
3497,1.43E+02,1.5862428,0.4394611,3.609518,3.07E-04,2.86E-03,ENSG00000243749,TMEM35B
1260,7.50E+02,1.5833392,0.2974507,5.323031,1.02E-07,2.88E-06,ENSG00000130489,SCO2
231,3.52E+03,1.5801939,0.2808953,5.625561,1.85E-08,6.22E-07,ENSG00000070814,TCOF1
3021,3.05E+03,1.5771274,0.2892301,5.452847,4.96E-08,1.50E-06,ENSG00000188290,HES4
2980,7.57E+02,1.5770462,0.3144903,5.014609,5.31E-07,1.24E-05,ENSG00000186907,RTN4RL2
3495,1.04E+03,1.5766053,0.3229708,4.881573,1.05E-06,2.33E-05,ENSG00000243667,WDR92
2285,2.16E+02,1.5761749,0.465403,3.386688,7.07E-04,5.61E-03,ENSG00000166130,IKBIP
2522,2.07E+02,1.5760601,0.5417109,2.909412,3.62E-03,2.04E-02,ENSG00000172007,RAB33B
159,1.41E+03,1.5724769,0.410617,3.829547,1.28E-04,1.40E-03,ENSG00000057663,ATG5
1262,7.12E+03,1.571207,0.2590124,6.066145,1.31E-09,5.51E-08,ENSG00000130522,JUND
1968,1.51E+02,1.5700348,0.5610088,2.798592,5.13E-03,2.67E-02,ENSG00000155962,CLIC2
1226,1.17E+02,1.5682057,0.4564879,3.435372,5.92E-04,4.89E-03,ENSG00000129028,THAP10
1926,2.97E+03,1.5662889,0.1935666,8.091732,5.88E-16,5.76E-14,ENSG00000153406,NMRAL1
974,2.59E+03,1.5622142,0.4595387,3.399527,6.75E-04,5.41E-03,ENSG00000118523,CCN2
1975,1.49E+02,1.561308,0.5278262,2.957996,3.10E-03,1.80E-02,ENSG00000156222,SLC28A1
540,1.25E+02,1.5589805,0.5221234,2.985847,2.83E-03,1.67E-02,ENSG00000101812,H2BFM
2938,5.91E+03,1.5565573,0.2294233,6.784651,1.16E-11,6.84E-10,ENSG00000185803,SLC52A2
1027,3.19E+02,1.5553753,0.4349881,3.575673,3.49E-04,3.18E-03,ENSG00000120708,TGFBI
2579,1.22E+03,1.5535803,0.3009763,5.161803,2.45E-07,6.37E-06,ENSG00000173486,FKBP2
3584,2.47E+02,1.5518828,0.4583409,3.385871,7.10E-04,5.62E-03,ENSG00000272414,FAM47E-STBD1
3114,2.90E+03,1.5508064,0.2342529,6.620223,3.59E-11,1.91E-09,ENSG00000197081,IGF2R
2045,5.30E+03,1.5483685,0.1802368,8.590746,8.64E-18,1.05E-15,ENSG00000159840,ZYX
3337,8.47E+02,1.548277,0.3018129,5.129923,2.90E-07,7.39E-06,ENSG00000212864,RNF208
1137,1.49E+04,1.5482164,0.2756497,5.616608,1.95E-08,6.54E-07,ENSG00000125534,PPDPF
2160,4.12E+02,1.5475821,0.5672465,2.728235,6.37E-03,3.15E-02,ENSG00000163520,FBLN2
878,9.83E+02,1.5456318,0.3769604,4.10025,4.13E-05,5.37E-04,ENSG00000114861,FOXP1
2762,6.25E+02,1.5382185,0.3554232,4.327851,1.51E-05,2.29E-04,ENSG00000179965,ZNF771
335,3.09E+03,1.5314832,0.308285,4.967751,6.77E-07,1.54E-05,ENSG00000085224,ATRX
3431,3.09E+02,1.5258891,0.4726803,3.228163,1.25E-03,8.84E-03,ENSG00000228049,POLR2J2
3366,4.19E+03,1.5245457,0.2163107,7.047944,1.82E-12,1.18E-10,ENSG00000213676,ATF6B
1916,4.60E+02,1.5245083,0.3399044,4.485109,7.29E-06,1.23E-04,ENSG00000153006,SREK1IP1
3260,3.62E+02,1.5227556,0.5694474,2.674094,7.49E-03,3.59E-02,ENSG00000204344,STK19
578,1.17E+03,1.5226448,0.3793581,4.013741,5.98E-05,7.36E-04,ENSG00000103260,METRN
661,3.84E+02,1.5212388,0.3861395,3.93961,8.16E-05,9.59E-04,ENSG00000105516,DBP
2091,1.39E+03,1.5117502,0.3013636,5.016367,5.27E-07,1.24E-05,ENSG00000161179,YDJC
296,2.52E+02,1.51134,0.520525,2.903492,3.69E-03,2.07E-02,ENSG00000079435,LIPE
2534,6.90E+03,1.5073246,0.2945973,5.116559,3.11E-07,7.86E-06,ENSG00000172216,CEBPB
2186,3.84E+02,1.5028622,0.5573431,2.696476,7.01E-03,3.40E-02,ENSG00000163993,S100P
1867,1.15E+03,1.4994747,0.2055645,7.294425,3.00E-13,2.16E-11,ENSG00000151065,DCP1B
250,6.79E+02,1.4950273,0.4303062,3.474334,5.12E-04,4.31E-03,ENSG00000073331,ALPK1
499,1.69E+02,1.4927037,0.5424247,2.75191,5.92E-03,2.98E-02,ENSG00000100504,PYGL
3225,8.65E+02,1.4921106,0.4166356,3.581332,3.42E-04,3.12E-03,ENSG00000203618,GP1BB
232,3.91E+02,1.4906288,0.5354209,2.784032,5.37E-03,2.75E-02,ENSG00000070961,ATP2B1
1499,2.65E+02,1.4882828,0.3997854,3.722704,1.97E-04,1.99E-03,ENSG00000137449,CPEB2
2474,2.72E+02,1.4880583,0.4434649,3.355527,7.92E-04,6.15E-03,ENSG00000170542,SERPINB9
2722,2.52E+02,1.4874852,0.5202741,2.859041,4.25E-03,2.31E-02,ENSG00000178372,CALML5
1762,7.49E+02,1.4830554,0.3180645,4.662751,3.12E-06,5.91E-05,ENSG00000146112,PPP1R18
3086,2.84E+02,1.482275,0.3268489,4.535047,5.76E-06,1.01E-04,ENSG00000196653,ZNF502
955,4.65E+02,1.481961,0.3820866,3.8786,1.05E-04,1.19E-03,ENSG00000117151,CTBS
1568,2.20E+02,1.4795836,0.4328128,3.41853,6.30E-04,5.13E-03,ENSG00000139926,FRMD6
1709,1.72E+02,1.476574,0.4523988,3.263877,1.10E-03,7.99E-03,ENSG00000144182,LIPT1
2689,5.40E+02,1.4763039,0.24439,6.040771,1.53E-09,6.36E-08,ENSG00000177427,MIEF2
1161,9.84E+02,1.4760853,0.3340985,4.418114,9.96E-06,1.60E-04,ENSG00000126368,NR1D1
1358,1.18E+03,1.4741067,0.3866865,3.81215,1.38E-04,1.49E-03,ENSG00000133393,FOPNL
1080,4.84E+02,1.4729708,0.2667745,5.521408,3.36E-08,1.07E-06,ENSG00000123444,KBTBD4
2353,1.31E+04,1.4665602,0.1560613,9.397334,5.60E-21,9.73E-19,ENSG00000167614,TTYH1
2825,2.65E+02,1.4656531,0.5062786,2.894954,3.79E-03,2.11E-02,ENSG00000182700,IGIP
671,2.25E+02,1.4654169,0.4055375,3.613517,3.02E-04,2.83E-03,ENSG00000105750,ZNF85
2496,1.27E+03,1.4651902,0.2919693,5.018303,5.21E-07,1.22E-05,ENSG00000171222,SCAND1
49,4.34E+03,1.4649315,0.2182799,6.711252,1.93E-11,1.09E-09,ENSG00000008952,SEC62
1291,2.03E+03,1.4630747,0.2168317,6.747514,1.50E-11,8.60E-10,ENSG00000131171,SH3BGRL
1597,1.69E+03,1.4600102,0.3602388,4.052896,5.06E-05,6.45E-04,ENSG00000140905,GCSH
182,3.05E+02,1.4568781,0.5156056,2.825567,4.72E-03,2.51E-02,ENSG00000064787,BCAS1
2500,1.68E+02,1.4561727,0.5622744,2.58979,9.60E-03,4.30E-02,ENSG00000171310,CHST11
2449,1.72E+03,1.4545744,0.3052599,4.765036,1.89E-06,3.85E-05,ENSG00000169926,KLF13
4,9.88E+02,1.4531717,0.3081322,4.716065,2.40E-06,4.73E-05,ENSG00000002822,MAD1L1
444,3.06E+03,1.4528057,0.2441759,5.949832,2.68E-09,1.08E-07,ENSG00000099624,ATP5F1D
3418,6.57E+02,1.4524088,0.3928472,3.697134,2.18E-04,2.17E-03,ENSG00000223953,C1QTNF5
1407,1.11E+03,1.4506045,0.4035975,3.594186,3.25E-04,3.01E-03,ENSG00000134970,TMED7
2819,1.29E+02,1.4501264,0.5450697,2.660442,7.80E-03,3.69E-02,ENSG00000182521,TBPL2
2124,1.42E+03,1.446348,0.3242442,4.460675,8.17E-06,1.35E-04,ENSG00000162599,NFIA
2769,3.13E+02,1.4440487,0.398552,3.623238,2.91E-04,2.76E-03,ENSG00000180438,TPRXL
1688,1.06E+04,1.4440401,0.3357434,4.301023,1.70E-05,2.55E-04,ENSG00000143742,SRP9
84,3.25E+03,1.4405771,0.2012271,7.158961,8.13E-13,5.54E-11,ENSG00000023191,RNH1
1614,1.60E+02,1.4362472,0.4881128,2.94245,3.26E-03,1.88E-02,ENSG00000141526,SLC16A3
3365,1.53E+03,1.4339741,0.2763634,5.188726,2.12E-07,5.56E-06,ENSG00000213654,GPSM3
2566,1.45E+03,1.4336245,0.2793529,5.131947,2.87E-07,7.32E-06,ENSG00000173137,ADCK5
15,2.15E+03,1.4335651,0.334165,4.289992,1.79E-05,2.66E-04,ENSG00000005001,PRSS22
903,1.72E+02,1.4330893,0.4441419,3.226647,1.25E-03,8.87E-03,ENSG00000115596,WNT6
680,1.12E+02,1.4328414,0.566361,2.529908,1.14E-02,4.91E-02,ENSG00000105894,PTN
2157,1.62E+02,1.4316297,0.4788944,2.989448,2.79E-03,1.66E-02,ENSG00000163412,EIF4E3
1198,5.06E+03,1.4291867,0.3341932,4.276528,1.90E-05,2.80E-04,ENSG00000127914,AKAP9
627,8.12E+03,1.4276108,0.2546065,5.607125,2.06E-08,6.86E-07,ENSG00000104783,KCNN4
3040,6.47E+02,1.427275,0.5652157,2.525187,1.16E-02,4.95E-02,ENSG00000188833,ENTPD8
277,1.38E+03,1.4262174,0.3373159,4.228136,2.36E-05,3.37E-04,ENSG00000077150,NFKB2
760,1.02E+03,1.4257423,0.2493846,5.717043,1.08E-08,3.84E-07,ENSG00000109881,CCDC34
1175,6.23E+02,1.425433,0.4201791,3.392442,6.93E-04,5.52E-03,ENSG00000126903,SLC10A3
491,1.68E+02,1.4227708,0.4419395,3.219379,1.28E-03,9.03E-03,ENSG00000100399,CHADL
2979,2.59E+02,1.4219603,0.4904472,2.899314,3.74E-03,2.09E-02,ENSG00000186868,MAPT
3522,1.49E+03,1.4190733,0.5514303,2.573441,1.01E-02,4.47E-02,ENSG00000251322,SHANK3
798,9.06E+03,1.4173871,0.1528142,9.275229,1.77E-20,2.87E-18,ENSG00000111328,CDK2AP1
2152,4.52E+02,1.4148224,0.4459071,3.172909,1.51E-03,1.02E-02,ENSG00000163281,GNPDA2
954,5.22E+03,1.4124282,0.2704384,5.222736,1.76E-07,4.73E-06,ENSG00000117139,KDM5B
2075,8.10E+03,1.4119352,0.4376161,3.226424,1.25E-03,8.87E-03,ENSG00000160678,S100A1
2008,5.81E+02,1.410865,0.2795224,5.047413,4.48E-07,1.07E-05,ENSG00000157870,PRXL2B
1854,1.68E+02,1.4107386,0.4477797,3.150519,1.63E-03,1.08E-02,ENSG00000149798,CDC42EP2
2356,2.67E+03,1.4100914,0.3306153,4.265052,2.00E-05,2.93E-04,ENSG00000167653,PSCA
722,8.07E+02,1.4099548,0.3878418,3.635386,2.78E-04,2.65E-03,ENSG00000107902,LHPP
3231,1.60E+03,1.409116,0.3013934,4.675338,2.93E-06,5.60E-05,ENSG00000203880,PCMTD2
3333,1.26E+03,1.408175,0.3952025,3.563173,3.66E-04,3.30E-03,ENSG00000211445,GPX3
2237,1.41E+03,1.4080329,0.3735463,3.769366,1.64E-04,1.72E-03,ENSG00000165071,TMEM71
2252,2.30E+02,1.4078458,0.3987022,3.531071,4.14E-04,3.65E-03,ENSG00000165474,GJB2
3564,9.34E+02,1.4067754,0.3477089,4.045842,5.21E-05,6.61E-04,ENSG00000260027,HOXB7
1548,1.74E+03,1.4044804,0.249241,5.635029,1.75E-08,5.91E-07,ENSG00000139168,ZCRB1
1464,1.61E+02,1.4018876,0.4942497,2.836395,4.56E-03,2.44E-02,ENSG00000136305,CIDEB
2535,3.25E+02,1.40103,0.4575715,3.061882,2.20E-03,1.38E-02,ENSG00000172260,NEGR1
994,1.09E+03,1.3918537,0.2909582,4.783689,1.72E-06,3.55E-05,ENSG00000119537,KDSR
1187,5.83E+02,1.391725,0.4338558,3.207805,1.34E-03,9.30E-03,ENSG00000127415,IDUA
1453,9.00E+02,1.3915445,0.3532438,3.939332,8.17E-05,9.60E-04,ENSG00000136104,RNASEH2B
354,9.70E+02,1.386311,0.4076942,3.40037,6.73E-04,5.40E-03,ENSG00000087245,MMP2
3151,1.45E+03,1.3855009,0.3637524,3.808912,1.40E-04,1.50E-03,ENSG00000197912,SPG7
2812,3.22E+03,1.3810241,0.2734188,5.050948,4.40E-07,1.06E-05,ENSG00000182325,FBXL6
133,2.47E+03,1.3720093,0.2851234,4.811984,1.49E-06,3.14E-05,ENSG00000048649,RSF1
1204,1.50E+03,1.3717413,0.2745346,4.996606,5.83E-07,1.35E-05,ENSG00000128340,RAC2
744,1.55E+02,1.3711385,0.5044332,2.718176,6.56E-03,3.22E-02,ENSG00000108960,MMD
1541,7.52E+02,1.3709811,0.4351122,3.150868,1.63E-03,1.08E-02,ENSG00000138767,CNOT6L
605,7.08E+02,1.3709513,0.3247024,4.222177,2.42E-05,3.44E-04,ENSG00000104343,UBE2W
1043,1.78E+02,1.3704647,0.4862014,2.818718,4.82E-03,2.55E-02,ENSG00000121742,GJB6
612,2.32E+02,1.3673683,0.4093893,3.34002,8.38E-04,6.45E-03,ENSG00000104497,SNX16
2940,5.72E+02,1.3672987,0.3743976,3.651996,2.60E-04,2.51E-03,ENSG00000185829,ARL17A
1815,5.96E+04,1.366933,0.183859,7.43468,1.05E-13,8.08E-12,ENSG00000148303,RPL7A
959,5.64E+02,1.3657423,0.3755336,3.636805,2.76E-04,2.64E-03,ENSG00000117318,ID3
3243,1.13E+03,1.3638989,0.2774536,4.915774,8.84E-07,1.97E-05,ENSG00000204219,TCEA3
2914,1.15E+04,1.3594894,0.1788561,7.601022,2.94E-14,2.41E-12,ENSG00000185122,HSF1
2673,2.45E+03,1.3584852,0.2985231,4.550687,5.35E-06,9.42E-05,ENSG00000176973,FAM89B
2018,9.09E+03,1.357931,0.2659979,5.105044,3.31E-07,8.27E-06,ENSG00000158417,EIF5B
3318,5.90E+02,1.3561501,0.271785,4.989791,6.04E-07,1.39E-05,ENSG00000205544,TMEM256
652,1.09E+04,1.3550366,0.2469345,5.487433,4.08E-08,1.28E-06,ENSG00000105373,NOP53
815,2.83E+02,1.3543697,0.402741,3.36288,7.71E-04,6.00E-03,ENSG00000111981,ULBP1
2761,2.14E+03,1.3542784,0.2496136,5.425499,5.78E-08,1.72E-06,ENSG00000179886,TIGD5
3306,5.67E+02,1.3542582,0.3845124,3.522014,4.28E-04,3.73E-03,ENSG00000204899,MZT1
3013,2.77E+02,1.3535165,0.513725,2.63471,8.42E-03,3.91E-02,ENSG00000188010,MORN2
3466,1.13E+02,1.3533514,0.4940231,2.73945,6.15E-03,3.07E-02,ENSG00000237330,RNF223
1642,2.32E+03,1.3532236,0.3197455,4.23219,2.31E-05,3.33E-04,ENSG00000142669,SH3BGRL3
1168,1.41E+03,1.351791,0.201615,6.704813,2.02E-11,1.13E-09,ENSG00000126698,DNAJC8
3009,1.18E+03,1.349646,0.202221,6.674115,2.49E-11,1.38E-09,ENSG00000187838,PLSCR3
1898,7.15E+02,1.3490003,0.3557792,3.791678,1.50E-04,1.59E-03,ENSG00000152078,TMEM56
350,1.77E+04,1.3479835,0.2187696,6.161658,7.20E-10,3.19E-08,ENSG00000087086,FTL
1143,1.06E+03,1.3405188,0.3396786,3.946434,7.93E-05,9.38E-04,ENSG00000125744,RTN2
454,8.90E+02,1.340478,0.3740956,3.58325,3.39E-04,3.10E-03,ENSG00000099977,DDT
1130,5.90E+02,1.3379117,0.3698411,3.617531,2.97E-04,2.81E-03,ENSG00000125351,UPF3B
630,4.24E+02,1.3365088,0.3402472,3.928053,8.56E-05,1.00E-03,ENSG00000104835,SARS2
1314,4.32E+03,1.3364762,0.2141598,6.240556,4.36E-10,1.99E-08,ENSG00000131981,LGALS3
64,2.22E+03,1.3364025,0.2107324,6.341704,2.27E-10,1.09E-08,ENSG00000013275,PSMC4
2814,4.56E+02,1.3362751,0.4212877,3.171882,1.51E-03,1.03E-02,ENSG00000182372,CLN8
3461,2.47E+02,1.3355534,0.4366601,3.058566,2.22E-03,1.39E-02,ENSG00000235098,ANKRD65
1321,2.56E+03,1.3334656,0.3432424,3.884909,1.02E-04,1.16E-03,ENSG00000132207,SLX1A
2727,6.72E+03,1.3329937,0.1531908,8.701524,3.27E-18,4.12E-16,ENSG00000178531,CTXN1
1009,1.67E+03,1.3328301,0.303295,4.394501,1.11E-05,1.77E-04,ENSG00000119950,MXI1
1418,6.82E+02,1.3303101,0.3069705,4.333674,1.47E-05,2.24E-04,ENSG00000135378,PRRG4
3182,2.42E+03,1.3272193,0.238602,5.562481,2.66E-08,8.64E-07,ENSG00000198515,CNGA1
1539,4.62E+02,1.3266404,0.3560337,3.726165,1.94E-04,1.97E-03,ENSG00000138709,LARP1B
362,5.44E+02,1.3257216,0.4142609,3.200209,1.37E-03,9.49E-03,ENSG00000088035,ALG6
803,6.01E+03,1.3237325,0.2809458,4.711701,2.46E-06,4.82E-05,ENSG00000111642,CHD4
720,1.14E+03,1.3212308,0.3505214,3.769329,1.64E-04,1.72E-03,ENSG00000107890,ANKRD26
2802,5.20E+02,1.3212259,0.328131,4.026519,5.66E-05,7.05E-04,ENSG00000182093,WRB
388,5.08E+03,1.3208735,0.3476297,3.799657,1.45E-04,1.55E-03,ENSG00000090238,YPEL3
2135,3.43E+03,1.3207795,0.3889124,3.396085,6.84E-04,5.47E-03,ENSG00000162825,NBPF20
1767,4.37E+03,1.3197397,0.3093471,4.26621,1.99E-05,2.92E-04,ENSG00000146247,PHIP
2390,6.39E+02,1.3186388,0.3121423,4.22448,2.39E-05,3.42E-04,ENSG00000168309,FAM107A
510,1.02E+03,1.3180044,0.2609886,5.050045,4.42E-07,1.06E-05,ENSG00000100911,PSME2
1236,1.07E+02,1.3109938,0.4960738,2.642739,8.22E-03,3.84E-02,ENSG00000129465,RIPK3
3022,5.08E+02,1.3097936,0.3247491,4.033248,5.50E-05,6.90E-04,ENSG00000188343,FAM92A
1196,2.73E+03,1.3094107,0.3261975,4.014165,5.97E-05,7.35E-04,ENSG00000127824,TUBA4A
3111,8.39E+02,1.306604,0.4437234,2.944636,3.23E-03,1.87E-02,ENSG00000197045,GMFB
1256,2.02E+04,1.3063229,0.1894089,6.896838,5.32E-12,3.28E-10,ENSG00000130402,ACTN4
649,2.59E+03,1.305709,0.1947572,6.704291,2.02E-11,1.13E-09,ENSG00000105327,BBC3
1809,9.91E+02,1.3013813,0.3663326,3.552458,3.82E-04,3.41E-03,ENSG00000148019,CEP78
509,1.07E+02,1.3010831,0.4490198,2.897608,3.76E-03,2.10E-02,ENSG00000100908,EMC9
844,4.61E+03,1.2956658,0.3955737,3.275409,1.06E-03,7.74E-03,ENSG00000113328,CCNG1
3357,3.55E+03,1.2926807,0.2430534,5.318505,1.05E-07,2.94E-06,ENSG00000213563,C8orf82
