baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl_gene_id,DE_comparison,gene_symbol,chr
0.4,-1.43,3.1,-0.46,0.64384,,ENSG00000106031,Cmet_Apri,HOXA13,7
9.02,1.39,0.75,1.86,0.06355,0.22236,ENSG00000106038,Cmet_Apri,EVX1,7
21.53,1.35,0.37,3.63,0.00029,0.00357,ENSG00000106113,Cmet_Apri,CRHR2,7
3.93,1.78,0.9,1.98,0.04812,0.18641,ENSG00000106128,Cmet_Apri,GHRHR,7
3.45,-1.16,0.81,-1.44,0.15095,0.38608,ENSG00000106178,Cmet_Apri,CCL24,7
14.02,-1.15,0.43,-2.65,0.00794,0.05149,ENSG00000106302,Cmet_Apri,HYAL4,7
9.58,1.88,0.66,2.84,0.00457,0.03359,ENSG00000106328,Cmet_Apri,FSCN3,7
3.9,-2.06,0.83,-2.5,0.01249,0.07184,ENSG00000106436,Cmet_Apri,MYL10,7
117.38,1.06,0.36,2.96,0.00304,0.02449,ENSG00000106484,Cmet_Apri,MEST,7
3.36,-1.06,1.1,-0.96,0.33494,0.60981,ENSG00000106541,Cmet_Apri,AGR2,7
0.45,1.75,3.1,0.56,0.57261,,ENSG00000106633,Cmet_Apri,GCK,7
3.87,-1.21,0.75,-1.61,0.10662,0.31124,ENSG00000106688,Cmet_Apri,SLC1A1,9
133.88,-1.55,0.25,-6.13,0,0,ENSG00000106714,Cmet_Apri,CNTNAP3,9
258.18,1.25,0.2,6.24,0,0,ENSG00000106804,Cmet_Apri,C5,9
105.62,1.92,0.92,2.08,0.03793,0.15784,ENSG00000106819,Cmet_Apri,ASPN,9
13.68,-2.79,0.85,-3.27,0.00107,0.01065,ENSG00000107159,Cmet_Apri,CA9,9
0.76,-2.17,1.51,-1.44,0.15091,,ENSG00000107187,Cmet_Apri,LHX3,9
24.39,-1.64,0.43,-3.78,0.00016,0.00217,ENSG00000107249,Cmet_Apri,GLIS3,9
85.64,1.82,0.6,3.06,0.00225,0.01927,ENSG00000107562,Cmet_Apri,CXCL12,10
0.82,-2.67,1.85,-1.44,0.1494,,ENSG00000107593,Cmet_Apri,PKD2L1,10
59.24,-2.88,0.5,-5.78,0,0,ENSG00000107742,Cmet_Apri,SPOCK2,10
0.86,2.03,2.06,0.99,0.32388,,ENSG00000107859,Cmet_Apri,PITX3,10
4,-2.21,0.79,-2.8,0.00513,0.03676,ENSG00000108242,Cmet_Apri,CYP2C18,10
2.58,-2.99,2.47,-1.21,0.22722,,ENSG00000108417,Cmet_Apri,KRT37,17
0.26,-1.61,3.11,-0.52,0.60373,,ENSG00000108684,Cmet_Apri,ASIC2,17
1.01,-2.24,1.99,-1.12,0.26065,,ENSG00000108691,Cmet_Apri,CCL2,17
2.08,-2.31,1.17,-1.97,0.04866,,ENSG00000108759,Cmet_Apri,KRT32,17
2.3,1.63,1.26,1.29,0.19691,,ENSG00000108823,Cmet_Apri,SGCA,17
61.31,-1.02,0.38,-2.67,0.00757,0.04961,ENSG00000108932,Cmet_Apri,SLC16A6,17
787.19,12.52,1.77,7.09,0,0,ENSG00000109061,Cmet_Apri,MYH1,17
13.91,-1.68,0.41,-4.05,5e-05,0.00083,ENSG00000109101,Cmet_Apri,FOXN1,17
1.13,1.44,2.1,0.68,0.49338,,ENSG00000109181,Cmet_Apri,UGT2B10,4
0.65,1.63,2.43,0.67,0.50194,,ENSG00000109205,Cmet_Apri,ODAM,4
1.05,-1.93,1.38,-1.39,0.16395,,ENSG00000109272,Cmet_Apri,PF4V1,4
199.8,-1.16,1.07,-1.08,0.27898,0.54939,ENSG00000109323,Cmet_Apri,MANBA,4
67.72,-1.56,0.33,-4.77,0,5e-05,ENSG00000109452,Cmet_Apri,INPP4B,4
45.33,-1.13,0.31,-3.65,0.00026,0.00332,ENSG00000109625,Cmet_Apri,CPZ,4
12.29,1.03,0.54,1.91,0.05656,0.20585,ENSG00000109758,Cmet_Apri,HGFAC,4
3.37,-1.05,0.74,-1.43,0.1515,0.38694,ENSG00000109991,Cmet_Apri,P2RX3,11
591.47,-2.05,0.24,-8.46,0,0,ENSG00000110042,Cmet_Apri,DTX4,11
0.95,2.16,1.98,1.09,0.27607,,ENSG00000110076,Cmet_Apri,NRXN2,11
3.12,-1.31,0.94,-1.38,0.16605,0.40857,ENSG00000110324,Cmet_Apri,IL10RA,11
1.23,-1.49,1.96,-0.76,0.44714,,ENSG00000110665,Cmet_Apri,C11orf21,11
0.53,-2.57,3.06,-0.84,0.40201,,ENSG00000110848,Cmet_Apri,CD69,12
76.57,-1.73,0.4,-4.32,2e-05,0.00031,ENSG00000110852,Cmet_Apri,CLEC2B,12
0.66,-1.03,2.09,-0.49,0.62136,,ENSG00000110887,Cmet_Apri,DAO,12
23.76,-1.11,0.43,-2.61,0.0091,0.05673,ENSG00000110944,Cmet_Apri,IL23A,12
7.11,5.73,1.71,3.36,0.00077,0.00814,ENSG00000111046,Cmet_Apri,MYF6,12
3.62,1.8,0.85,2.12,0.03385,0.14591,ENSG00000111087,Cmet_Apri,GLI1,12
148.64,-2.49,0.36,-6.97,0,0,ENSG00000111224,Cmet_Apri,PARP11,12
355.26,-2.76,0.2,-13.61,0,0,ENSG00000111319,Cmet_Apri,SCNN1A,12
135.36,-1.55,0.51,-3.05,0.00227,0.01939,ENSG00000111335,Cmet_Apri,OAS2,12
61.89,1.69,0.35,4.87,0,3e-05,ENSG00000111404,Cmet_Apri,RERGL,12
66.88,-1.17,0.31,-3.78,0.00016,0.00217,ENSG00000111432,Cmet_Apri,FZD10,12
169.7,-1.21,0.24,-5.12,0,1e-05,ENSG00000111674,Cmet_Apri,ENO2,12
0.14,-1.11,3.12,-0.36,0.7215,,ENSG00000111700,Cmet_Apri,SLCO1B3,12
18.42,-1.25,0.4,-3.12,0.00183,0.01626,ENSG00000111729,Cmet_Apri,CLEC4A,12
15.34,-1.23,0.36,-3.42,0.00062,0.00681,ENSG00000111834,Cmet_Apri,RSPH4A,6
2.83,1.35,0.96,1.41,0.15931,0.39861,ENSG00000112175,Cmet_Apri,BMP5,6
5.72,1.03,0.82,1.26,0.20892,0.47115,ENSG00000112183,Cmet_Apri,RBM24,6
3.29,1.19,0.82,1.45,0.14622,0.3777,ENSG00000112212,Cmet_Apri,TSPO2,6
0.67,-1.81,2.47,-0.74,0.46204,,ENSG00000112214,Cmet_Apri,FHL5,6
1.01,-1.89,2.02,-0.94,0.34977,,ENSG00000112273,Cmet_Apri,HDGFL1,6
161.5,-2.1,0.23,-8.99,0,0,ENSG00000112290,Cmet_Apri,WASF1,6
80.1,-3.08,0.31,-10.09,0,0,ENSG00000112299,Cmet_Apri,VNN1,6
5.57,-1.76,0.74,-2.37,0.01794,0.09333,ENSG00000112303,Cmet_Apri,VNN2,6
54.85,1.31,0.3,4.35,1e-05,0.00027,ENSG00000112320,Cmet_Apri,SOBP,6
0.32,1.38,3.11,0.44,0.65728,,ENSG00000112337,Cmet_Apri,SLC17A2,6
2449.09,-1.03,0.96,-1.07,0.28272,0.55402,ENSG00000112473,Cmet_Apri,SLC39A7,6
589.28,-1.56,0.89,-1.75,0.07949,0.25657,ENSG00000112511,Cmet_Apri,PHF1,6
15.02,1.37,0.71,1.94,0.0521,0.19583,ENSG00000112541,Cmet_Apri,PDE10A,6
0.23,-1.5,3.11,-0.48,0.62846,,ENSG00000112818,Cmet_Apri,MEP1A,6
1119.24,1.08,0.12,8.71,0,0,ENSG00000112964,Cmet_Apri,GHR,5
26.15,-1.41,0.4,-3.51,0.00044,0.00513,ENSG00000113070,Cmet_Apri,HBEGF,5
5.27,-1.01,1.14,-0.88,0.37775,0.64919,ENSG00000113100,Cmet_Apri,CDH9,5
0.41,1.65,3.1,0.53,0.59369,,ENSG00000113196,Cmet_Apri,HAND1,5
48.67,1.35,0.3,4.57,0,0.00011,ENSG00000113212,Cmet_Apri,PCDHB7,5
503.4,2.57,0.75,3.44,0.00058,0.00646,ENSG00000113296,Cmet_Apri,THBS4,5
72.75,-2.97,0.38,-7.87,0,0,ENSG00000113319,Cmet_Apri,RASGRF2,5
1280.15,2.21,0.21,10.39,0,0,ENSG00000113389,Cmet_Apri,NPR3,5
292.89,1.72,0.21,8.2,0,0,ENSG00000113396,Cmet_Apri,SLC27A6,5
32.28,-2.48,0.51,-4.85,0,3e-05,ENSG00000113430,Cmet_Apri,IRX4,5
3187.73,1.3,1.05,1.23,0.21847,0.48174,ENSG00000113494,Cmet_Apri,PRLR,5
0.37,-1.24,3.11,-0.4,0.68965,,ENSG00000113520,Cmet_Apri,IL4,5
0.49,-1.56,3.08,-0.51,0.61183,,ENSG00000113600,Cmet_Apri,C9,5
841.48,-1.04,0.14,-7.56,0,0,ENSG00000113916,Cmet_Apri,BCL6,3
766.92,-1,0.14,-7.1,0,0,ENSG00000114107,Cmet_Apri,CEP70,3
0.84,1.33,2.1,0.63,0.52599,,ENSG00000114349,Cmet_Apri,GNAT1,3
0.63,1.59,2.51,0.63,0.52633,,ENSG00000114487,Cmet_Apri,MORC1,3
4.96,-1.57,0.67,-2.35,0.01886,0.0967,ENSG00000114638,Cmet_Apri,UPK1B,3
60.38,1.01,0.22,4.64,0,8e-05,ENSG00000114646,Cmet_Apri,CSPG5,3
15.64,1.68,0.43,3.91,9e-05,0.0014,ENSG00000114654,Cmet_Apri,EFCC1,3
2.69,-1.4,0.84,-1.67,0.09525,,ENSG00000114771,Cmet_Apri,AADAC,3
28.31,2.82,0.78,3.63,0.00028,0.00356,ENSG00000114854,Cmet_Apri,TNNC1,3
14.99,-1.64,0.44,-3.7,0.00022,0.00287,ENSG00000115085,Cmet_Apri,ZAP70,2
19.14,2.09,0.5,4.21,3e-05,0.00046,ENSG00000115138,Cmet_Apri,POMC,2
1.7,-2.96,1.29,-2.29,0.0218,,ENSG00000115155,Cmet_Apri,OTOF,2
2363.55,-1.04,0.2,-5.16,0,1e-05,ENSG00000115221,Cmet_Apri,ITGB6,2
126.7,1.13,0.24,4.73,0,6e-05,ENSG00000115226,Cmet_Apri,FNDC4,2
7.09,1.4,0.7,1.99,0.04681,0.18313,ENSG00000115297,Cmet_Apri,TLX2,2
68.01,-1.3,0.25,-5.19,0,1e-05,ENSG00000115363,Cmet_Apri,EVA1A,2
1.49,-1.33,1.41,-0.94,0.34589,,ENSG00000115607,Cmet_Apri,IL18RAP,2
160.07,1.35,0.18,7.68,0,0,ENSG00000115616,Cmet_Apri,SLC9A2,2
4.29,-2.23,1.01,-2.21,0.02699,0.12419,ENSG00000115850,Cmet_Apri,LCT,2
163.03,1.24,0.2,6.32,0,0,ENSG00000115896,Cmet_Apri,PLCL1,2
90.28,1.04,0.3,3.45,0.00056,0.00629,ENSG00000116141,Cmet_Apri,MARK1,1
7.98,1.34,0.84,1.59,0.11277,0.32203,ENSG00000116194,Cmet_Apri,ANGPTL1,1
2028.15,1.54,0.19,7.99,0,0,ENSG00000116299,Cmet_Apri,ELAPOR1,1
18.47,1.25,0.86,1.46,0.14541,0.3766,ENSG00000116690,Cmet_Apri,PRG4,1
1.65,-2.17,1.32,-1.64,0.10038,,ENSG00000116703,Cmet_Apri,PDC,1
23.33,5.99,1.42,4.22,2e-05,0.00044,ENSG00000116748,Cmet_Apri,AMPD1,1
0.27,-1.11,3.12,-0.36,0.7215,,ENSG00000116824,Cmet_Apri,CD2,1
31.01,-1.38,0.34,-4.12,4e-05,0.00065,ENSG00000116833,Cmet_Apri,NR5A2,1
0.86,2,2.08,0.96,0.33639,,ENSG00000116981,Cmet_Apri,NT5C1A,1
496.49,-1.76,0.22,-7.9,0,0,ENSG00000117069,Cmet_Apri,ST6GALNAC5,1
178.28,2.32,0.35,6.63,0,0,ENSG00000117148,Cmet_Apri,ACTL8,1
8.81,-3.9,0.7,-5.59,0,0,ENSG00000117154,Cmet_Apri,IGSF21,1
14.32,-1.18,0.44,-2.68,0.00729,0.04817,ENSG00000117400,Cmet_Apri,MPL,1
921.59,-1.15,0.16,-7.19,0,0,ENSG00000117407,Cmet_Apri,ARTN,1
39.16,-1.37,0.27,-4.99,0,2e-05,ENSG00000117472,Cmet_Apri,TSPAN1,1
11.58,-1.35,0.56,-2.39,0.01708,0.09015,ENSG00000117477,Cmet_Apri,CCDC181,1
327.56,-1.16,1.2,-0.97,0.3325,0.60723,ENSG00000117479,Cmet_Apri,SLC19A2,1
1.58,-1.04,1.48,-0.7,0.48485,,ENSG00000117501,Cmet_Apri,MROH9,1
38.32,-1.14,0.29,-3.94,8e-05,0.00125,ENSG00000117507,Cmet_Apri,FMO6P,1
366.95,-1.16,0.28,-4.1,4e-05,7e-04,ENSG00000117676,Cmet_Apri,RPS6KA1,1
0.9,2.13,2.89,0.74,0.46109,,ENSG00000118271,Cmet_Apri,TTR,18
44.11,-1.55,0.79,-1.95,0.05126,0.19385,ENSG00000118520,Cmet_Apri,ARG1,6
88.01,2.18,0.27,8.07,0,0,ENSG00000118733,Cmet_Apri,OLFM3,1
4.32,-2.54,1.01,-2.52,0.01188,0.06928,ENSG00000118785,Cmet_Apri,SPP1,4
3408.36,-1.04,0.27,-3.92,9e-05,0.00133,ENSG00000118849,Cmet_Apri,RARRES1,3
309.61,1.36,0.26,5.24,0,1e-05,ENSG00000119121,Cmet_Apri,TRPM6,9
14.75,-1.04,0.44,-2.36,0.01849,0.09537,ENSG00000119457,Cmet_Apri,SLC46A2,9
3.36,-1.19,0.8,-1.49,0.13719,0.36261,ENSG00000119608,Cmet_Apri,PROX2,14
10.83,-1.14,0.87,-1.31,0.19128,0.44603,ENSG00000119946,Cmet_Apri,CNNM1,10
48.81,-1.12,0.23,-4.81,0,4e-05,ENSG00000120051,Cmet_Apri,CFAP58,10
17.88,-1.19,1.4,-0.85,0.39755,0.66877,ENSG00000120088,Cmet_Apri,CRHR1,17
0.83,-2.77,2.29,-1.21,0.22563,,ENSG00000120094,Cmet_Apri,HOXB1,17
2.74,-1.41,1.03,-1.37,0.17134,0.41706,ENSG00000120160,Cmet_Apri,EQTN,9
1.71,-1.27,1.19,-1.06,0.28691,,ENSG00000120211,Cmet_Apri,INSL4,9
5.16,-2.8,2.4,-1.16,0.24492,0.51097,ENSG00000120235,Cmet_Apri,IFNA6,9
21.44,-1.13,0.39,-2.87,0.00406,0.03069,ENSG00000120262,Cmet_Apri,CCDC170,6
10.66,-1.16,0.65,-1.79,0.0734,0.24308,ENSG00000120280,Cmet_Apri,TASL,X
310.79,-1.68,0.21,-7.98,0,0,ENSG00000120318,Cmet_Apri,ARAP3,5
241.67,2.36,0.47,4.99,0,2e-05,ENSG00000120322,Cmet_Apri,PCDHB8,5
72.64,-1.01,0.34,-2.95,0.00314,0.02517,ENSG00000120332,Cmet_Apri,TNN,1
14.81,1.74,0.64,2.72,0.00658,0.04476,ENSG00000120563,Cmet_Apri,LYZL1,10
678.89,-1.13,0.23,-4.9,0,3e-05,ENSG00000120738,Cmet_Apri,EGR1,5
264.88,1.35,0.33,4.12,4e-05,0.00065,ENSG00000120833,Cmet_Apri,SOCS2,12
194.26,-1.04,0.18,-5.92,0,0,ENSG00000121207,Cmet_Apri,LRAT,4
1.57,-1.15,1.1,-1.05,0.29437,,ENSG00000121318,Cmet_Apri,TAS2R10,12
4.37,-1.43,1.16,-1.23,0.2184,0.48174,ENSG00000121335,Cmet_Apri,PRB2,12
0.36,-1.11,3.1,-0.36,0.72098,,ENSG00000121388,Cmet_Apri,"",13
1,-1.03,1.44,-0.71,0.47694,,ENSG00000121764,Cmet_Apri,HCRTR1,1
2097.97,-1,0.2,-4.92,0,2e-05,ENSG00000121858,Cmet_Apri,TNFSF10,3
266.89,2.26,0.31,7.18,0,0,ENSG00000121904,Cmet_Apri,CSMD2,1
8.59,1.28,0.54,2.39,0.01675,0.08889,ENSG00000121905,Cmet_Apri,HPCA,1
111.77,-1.21,0.29,-4.2,3e-05,0.00048,ENSG00000122035,Cmet_Apri,RASL11A,13
4.42,-1.25,0.93,-1.34,0.17885,0.42787,ENSG00000122136,Cmet_Apri,OBP2A,9
0.23,-1.11,3.12,-0.36,0.7215,,ENSG00000122145,Cmet_Apri,TBX22,X
142.16,1.62,0.46,3.54,4e-04,0.00479,ENSG00000122367,Cmet_Apri,LDB3,10
1,1.01,1.29,0.78,0.4357,,ENSG00000122585,Cmet_Apri,NPY,7
0.93,-1.98,1.69,-1.17,0.24078,,ENSG00000122711,Cmet_Apri,SPINK4,9
604.56,-1.26,0.77,-1.62,0.10446,0.30719,ENSG00000123066,Cmet_Apri,MED13L,12
2.66,-1.02,0.91,-1.12,0.26284,,ENSG00000123165,Cmet_Apri,ACTRT1,X
76.02,-1.71,1.49,-1.15,0.25102,0.51821,ENSG00000123342,Cmet_Apri,MMP19,12
0.57,-1.31,2.52,-0.52,0.60342,,ENSG00000123454,Cmet_Apri,DBH,9
25.39,-1.12,0.69,-1.62,0.10597,0.31022,ENSG00000123500,Cmet_Apri,COL10A1,6
1375.32,1.33,1.14,1.17,0.24265,0.50873,ENSG00000123560,Cmet_Apri,PLP1,X
0.48,-1.24,2.58,-0.48,0.63161,,ENSG00000123576,Cmet_Apri,ESX1,X
13.59,-2,0.7,-2.87,0.00417,0.03123,ENSG00000123612,Cmet_Apri,ACVR1C,2
14.03,-2.08,0.52,-3.97,7e-05,0.0011,ENSG00000123689,Cmet_Apri,G0S2,1
10.47,-1.15,0.55,-2.07,0.0381,0.15824,ENSG00000123838,Cmet_Apri,C4BPA,1
4.59,-1.08,0.74,-1.45,0.14598,0.37736,ENSG00000124003,Cmet_Apri,MOGAT1,2
544.85,-1.16,0.36,-3.21,0.00133,0.01253,ENSG00000124102,Cmet_Apri,PI3,20
7.95,-1.3,0.6,-2.16,0.03069,0.13632,ENSG00000124103,Cmet_Apri,FAM209A,20
14830.95,-1,0.17,-5.75,0,0,ENSG00000124107,Cmet_Apri,SLPI,20
1.04,-3.11,1.6,-1.94,0.052,,ENSG00000124157,Cmet_Apri,SEMG2,20
1.9,-1.06,1.48,-0.72,0.47345,,ENSG00000124191,Cmet_Apri,TOX2,20
0.14,-1.11,3.12,-0.36,0.7215,,ENSG00000124196,Cmet_Apri,GTSF1L,20
88.31,1.18,1.43,0.82,0.4097,0.67925,ENSG00000124208,Cmet_Apri,PEDS1-UBE2V1,20
16.6,1.72,0.52,3.3,0.00097,0.00977,ENSG00000124249,Cmet_Apri,KCNK15,20
1.63,-1.12,1.02,-1.1,0.27259,,ENSG00000124302,Cmet_Apri,CHST8,19
174.72,1.34,0.39,3.47,0.00052,0.00587,ENSG00000124343,Cmet_Apri,XG,X
70.37,-1.55,0.43,-3.56,0.00037,0.00441,ENSG00000124440,Cmet_Apri,HIF3A,19
0.64,-1,2.09,-0.48,0.63098,,ENSG00000124467,Cmet_Apri,PSG8,19
3.32,-1.2,1.24,-0.97,0.33262,0.60737,ENSG00000124479,Cmet_Apri,NDP,X
31.56,-2.08,0.43,-4.82,0,4e-05,ENSG00000124490,Cmet_Apri,CRISP2,6
36.34,-1.5,0.71,-2.11,0.03473,0.14866,ENSG00000124491,Cmet_Apri,F13A1,6
112.51,1.26,0.28,4.57,0,0.00011,ENSG00000124635,Cmet_Apri,H2BC11,6
1640.65,1.18,0.2,6.02,0,0,ENSG00000124664,Cmet_Apri,SPDEF,6
40.9,2.1,0.85,2.47,0.01337,0.07547,ENSG00000124701,Cmet_Apri,APOBEC2,6
0.19,-1.11,3.12,-0.36,0.7215,,ENSG00000124731,Cmet_Apri,TREM1,6
473.22,-1.02,0.85,-1.2,0.22883,0.49298,ENSG00000124786,Cmet_Apri,SLC35B3,6
0.5,1.19,1.88,0.63,0.52566,,ENSG00000124818,Cmet_Apri,OPN5,6
154.58,-1.34,0.94,-1.43,0.15333,0.3897,ENSG00000125046,Cmet_Apri,SSUH2,3
0.54,-1.76,3.07,-0.57,0.56596,,ENSG00000125207,Cmet_Apri,PIWIL1,12
2.83,-1.93,1.23,-1.57,0.11604,0.32755,ENSG00000125245,Cmet_Apri,GPR18,13
0.38,1.51,3.1,0.49,0.62732,,ENSG00000125285,Cmet_Apri,SOX21,13
386.08,11.01,1.68,6.56,0,0,ENSG00000125414,Cmet_Apri,MYH2,17
170.25,1.25,0.21,5.87,0,0,ENSG00000125510,Cmet_Apri,OPRL1,20
0.61,-2.21,2.46,-0.9,0.36799,,ENSG00000125538,Cmet_Apri,IL1B,2
3.6,-1.17,0.82,-1.42,0.15548,0.3933,ENSG00000125618,Cmet_Apri,PAX8,2
38.13,1.16,0.43,2.68,0.00731,0.04824,ENSG00000125675,Cmet_Apri,GRIA3,X
591.45,-1.48,0.19,-7.83,0,0,ENSG00000125740,Cmet_Apri,FOSB,19
301.78,-1.07,0.2,-5.45,0,0,ENSG00000125772,Cmet_Apri,GPCPD1,20
13.13,-1.07,0.52,-2.06,0.03915,0.16144,ENSG00000125810,Cmet_Apri,CD93,20
9.44,1.24,0.6,2.07,0.03854,0.15951,ENSG00000125845,Cmet_Apri,BMP2,20
0.16,-1.11,3.12,-0.36,0.7215,,ENSG00000125861,Cmet_Apri,GFRA4,20
0.32,1.43,3.1,0.46,0.64429,,ENSG00000125878,Cmet_Apri,TCF15,20
29.25,-1.37,0.33,-4.14,3e-05,0.00059,ENSG00000125895,Cmet_Apri,TMEM74B,20
13.43,-3.14,0.59,-5.36,0,0,ENSG00000125910,Cmet_Apri,S1PR4,19
4.46,-2.59,1.28,-2.02,0.04326,0.17274,ENSG00000125931,Cmet_Apri,CITED1,X
204.86,-1.52,0.88,-1.73,0.08325,0.26473,ENSG00000125966,Cmet_Apri,MMP24,20
12.65,-1.01,0.41,-2.49,0.01265,0.07242,ENSG00000126218,Cmet_Apri,F10,13
83.11,-1.57,0.25,-6.26,0,0,ENSG00000126733,Cmet_Apri,DACH2,X
194.59,-1.81,0.59,-3.08,0.00207,0.01805,ENSG00000126778,Cmet_Apri,SIX1,14
6.26,-1.23,0.58,-2.12,0.03442,0.14765,ENSG00000126861,Cmet_Apri,OMG,17
8.94,-1.19,0.54,-2.21,0.02726,0.12506,ENSG00000126952,Cmet_Apri,NXF5,X
11.53,-1.14,0.56,-2.02,0.04311,0.17251,ENSG00000127074,Cmet_Apri,RGS13,1
198.62,-1.07,0.37,-2.93,0.00344,0.02685,ENSG00000127124,Cmet_Apri,HIVEP3,1
49.92,-1.21,0.37,-3.24,0.00121,0.01169,ENSG00000127129,Cmet_Apri,EDN2,1
112.96,-1.32,0.36,-3.72,2e-04,0.00263,ENSG00000127249,Cmet_Apri,ATP13A4,3
1.24,-1.35,1.26,-1.07,0.28403,,ENSG00000127324,Cmet_Apri,TSPAN8,12
34.77,-1.94,0.58,-3.34,0.00085,0.00884,ENSG00000127325,Cmet_Apri,BEST3,12
217.4,1.04,0.25,4.2,3e-05,0.00048,ENSG00000127585,Cmet_Apri,FBXL16,16
3.99,-2.53,0.79,-3.2,0.0014,0.01307,ENSG00000127920,Cmet_Apri,GNG11,7
37.16,-2.34,2.92,-0.8,0.4227,0.6897,ENSG00000128052,Cmet_Apri,KDR,4
703.08,1.22,0.7,1.75,0.08013,0.25805,ENSG00000128165,Cmet_Apri,ADM2,22
18.47,-1.07,0.4,-2.67,0.00753,0.04941,ENSG00000128203,Cmet_Apri,ASPHD2,22
12.07,1.33,0.61,2.19,0.02883,0.1301,ENSG00000128268,Cmet_Apri,MGAT3,22
364.67,-2.47,0.32,-7.82,0,0,ENSG00000128271,Cmet_Apri,ADORA2A,22
48.85,-2.24,0.29,-7.74,0,0,ENSG00000128284,Cmet_Apri,APOL3,22
11.57,-2.76,1.52,-1.82,0.06914,0.23423,ENSG00000128322,Cmet_Apri,IGLL1,22
1300.14,1.45,0.39,3.71,2e-04,0.00271,ENSG00000128422,Cmet_Apri,KRT17,17
52.83,1.03,0.57,1.81,0.06965,0.23538,ENSG00000128536,Cmet_Apri,CDHR3,7
622.98,1.5,0.22,6.76,0,0,ENSG00000128564,Cmet_Apri,VGF,7
82.6,1.19,0.23,5.08,0,1e-05,ENSG00000128578,Cmet_Apri,STRIP2,7
1.49,1.38,1.81,0.76,0.44671,,ENSG00000128610,Cmet_Apri,FEZF1,7
15.78,-1.44,1.88,-0.76,0.44497,0.70746,ENSG00000128617,Cmet_Apri,OPN1SW,7
14.79,-1.28,0.47,-2.73,0.00635,0.04362,ENSG00000128683,Cmet_Apri,GAD1,2
1.12,-1.45,2.01,-0.72,0.47069,,ENSG00000128710,Cmet_Apri,HOXD10,2
35.62,2.07,0.4,5.23,0,1e-05,ENSG00000128918,Cmet_Apri,ALDH1A2,15
592.07,1.08,0.22,4.97,0,2e-05,ENSG00000129151,Cmet_Apri,BBOX1,11
4.54,-1.05,0.67,-1.56,0.11946,0.33295,ENSG00000129214,Cmet_Apri,SHBG,17
0.86,-1.76,2.39,-0.74,0.46073,,ENSG00000129450,Cmet_Apri,SIGLEC9,19
199.6,-2.91,0.39,-7.41,0,0,ENSG00000129521,Cmet_Apri,EGLN3,14
0.64,-2.82,2.35,-1.2,0.2308,,ENSG00000129596,Cmet_Apri,CDO1,5
0.23,-1.52,3.11,-0.49,0.62477,,ENSG00000129824,Cmet_Apri,RPS4Y1,Y
122.26,-1.01,0.34,-2.96,0.00303,0.02446,ENSG00000129951,Cmet_Apri,PLPPR3,19
0.35,-1.36,3.1,-0.44,0.66155,,ENSG00000129988,Cmet_Apri,LBP,20
85.91,-2.28,0.29,-7.88,0,0,ENSG00000130038,Cmet_Apri,CRACR2A,12
71.14,-1.42,0.61,-2.34,0.01932,0.09831,ENSG00000130045,Cmet_Apri,NXNL2,9
0.32,-1.35,3.1,-0.44,0.66312,,ENSG00000130283,Cmet_Apri,GDF1,19
664.22,1.5,0.3,5.05,0,1e-05,ENSG00000130513,Cmet_Apri,GDF15,19
403.33,6.94,1.2,5.81,0,0,ENSG00000130595,Cmet_Apri,TNNT3,11
321.38,6.97,1.12,6.23,0,0,ENSG00000130598,Cmet_Apri,TNNI2,11
175.87,1.03,0.21,5,0,2e-05,ENSG00000130675,Cmet_Apri,MNX1,7
826.6,-3,0.29,-10.4,0,0,ENSG00000130720,Cmet_Apri,FIBCD1,9
4.02,-2.05,1.05,-1.95,0.0507,0.19281,ENSG00000130948,Cmet_Apri,HSD17B3,9
1.04,-1.29,2.34,-0.55,0.58001,,ENSG00000130950,Cmet_Apri,NUTM2F,9
0.49,-1.25,3.08,-0.4,0.68614,,ENSG00000131042,Cmet_Apri,LILRB2,19
15.55,-1.21,0.85,-1.44,0.15111,0.38623,ENSG00000131152,Cmet_Apri,"",16
33.98,-1.57,0.42,-3.71,0.00021,0.00275,ENSG00000131203,Cmet_Apri,IDO1,8
44.95,1.2,0.52,2.29,0.02189,0.10711,ENSG00000131389,Cmet_Apri,SLC6A6,3
135.49,-1.45,0.39,-3.76,0.00017,0.00236,ENSG00000131435,Cmet_Apri,PDLIM4,5
0.43,1.64,3.1,0.53,0.59655,,ENSG00000131721,Cmet_Apri,RHOXF2,X
25.05,1.46,0.6,2.44,0.01479,0.08104,ENSG00000131730,Cmet_Apri,CKMT2,5
0.19,-1.11,3.12,-0.36,0.7215,,ENSG00000131737,Cmet_Apri,KRT34,17
0.5,-2.02,3.07,-0.66,0.51107,,ENSG00000131910,Cmet_Apri,NR0B2,1
838.07,-1.09,0.1,-10.59,0,0,ENSG00000132003,Cmet_Apri,ZSWIM4,19
95.58,1.01,0.51,1.97,0.0492,0.18912,ENSG00000132170,Cmet_Apri,PPARG,3
4.33,-2.4,0.89,-2.7,0.00695,0.04653,ENSG00000132185,Cmet_Apri,FCRLA,1
61.92,-1.55,0.42,-3.72,2e-04,0.00266,ENSG00000132205,Cmet_Apri,EMILIN2,18
100.09,-1.71,0.36,-4.77,0,5e-05,ENSG00000132321,Cmet_Apri,IQCA1,2
