chr,cell_id,total_reads,total_copy,clone_id
10,SA919X4XB40509-A98217A-R18-C11,8826,190.926529029043,A
10,SA919X4XB40509-A98217A-R18-C13,11346,188.350776437163,A
10,SA919X4XB40509-A98217A-R18-C14,9459,189.174525566168,A
10,SA919X4XB40509-A98217A-R18-C15,8806,188.026964949977,A
10,SA919X4XB40509-A98217A-R18-C16,9261,181.040174834096,A
10,SA919X4XB40509-A98217A-R18-C18,8086,191.042928693078,A
10,SA919X4XB40509-A98217A-R18-C19,8464,185.820967490026,A
10,SA919X4XB40509-A98217A-R18-C20,8942,187.550475646209,A
10,SA919X4XB40509-A98217A-R18-C22,8616,185.525405036281,A
10,SA919X4XB40509-A98217A-R18-C24,10194,188.344147168843,A
10,SA919X4XB40509-A98217A-R18-C28,8573,188.853411055035,A
10,SA919X4XB40509-A98217A-R18-C29,8566,186.334134452986,A
10,SA919X4XB40509-A98217A-R18-C31,10397,194.065547098881,A
10,SA919X4XB40509-A98217A-R18-C32,9169,193.949087907857,A
10,SA919X4XB40509-A98217A-R18-C34,6586,186.71759113006,A
10,SA919X4XB40509-A98217A-R18-C35,10452,193.820864260145,A
10,SA919X4XB40509-A98217A-R18-C37,7898,176.432116670169,A
10,SA919X4XB40509-A98217A-R18-C40,9618,195.583707297601,A
10,SA919X4XB40509-A98217A-R18-C41,9176,182.473583479275,A
10,SA919X4XB40509-A98217A-R18-C44,9964,194.673662743355,A
10,SA919X4XB40509-A98217A-R18-C46,9592,188.527957416714,A
10,SA919X4XB40509-A98217A-R18-C48,9165,184.956741586706,A
10,SA919X4XB40509-A98217A-R18-C50,8001,191.211163350176,A
10,SA919X4XB40509-A98217A-R18-C51,9117,186.626291000236,A
10,SA919X4XB40509-A98217A-R18-C54,9285,198.037936587758,A
10,SA919X4XB40509-A98217A-R18-C58,9130,192.388995917666,A
10,SA919X4XB40509-A98217A-R18-C59,9847,194.169794124562,A
10,SA919X4XB40509-A98217A-R18-C61,10176,190.263773697782,A
10,SA919X4XB40509-A98217A-R18-C62,8318,199.316083749311,A
10,SA919X4XB40509-A98217A-R18-C64,9828,187.812533777155,A
10,SA919X4XB40509-A98217A-R18-C65,7136,361.535866821291,A
10,SA919X4XB40509-A98217A-R18-C66,10221,196.00553927201,A
10,SA919X4XB40509-A98217A-R18-C67,7934,182.172592068011,A
10,SA919X4XB40509-A98217A-R18-C68,8328,188.666695696716,A
10,SA919X4XB40509-A98217A-R18-C70,6855,189.425104336249,A
10,SA919X4XB40509-A98217A-R19-C07,6500,175.398172288627,A
10,SA919X4XB40509-A98217A-R19-C09,6381,191.274344243737,A
10,SA919X4XB40509-A98217A-R19-C18,6417,187.969900987943,A
10,SA919X4XB40509-A98217A-R19-C25,6329,194.296489710753,A
10,SA919X4XB40509-A98217A-R19-C28,6589,204.117110760573,A
10,SA919X4XB40509-A98217A-R19-C31,7244,182.205080770729,A
10,SA919X4XB40509-A98217A-R19-C41,6626,187.808150480103,A
10,SA919X4XB40509-A98217A-R19-C43,7043,190.605439521213,A
10,SA919X4XB40509-A98217A-R19-C57,6525,185.675023287149,A
10,SA919X4XB40509-A98217A-R19-C60,6272,189.488588639335,A
10,SA919X4XB40509-A98217A-R19-C61,7011,190.238424266758,A
10,SA919X4XB40509-A98217A-R19-C63,7319,193.598415554633,A
10,SA919X4XB40509-A98217A-R20-C10,9487,181.160877057105,A
10,SA919X4XB40509-A98217A-R20-C11,7938,183.585115117745,A
10,SA919X4XB40509-A98217A-R20-C13,10526,184.705681616398,A
10,SA919X4XB40509-A98217A-R20-C14,9780,189.771384168344,A
10,SA919X4XB40509-A98217A-R20-C15,8954,183.353353906896,A
10,SA919X4XB40509-A98217A-R20-C16,9942,195.911625113859,A
10,SA919X4XB40509-A98217A-R20-C17,10567,192.506424548887,A
10,SA919X4XB40509-A98217A-R20-C19,8565,185.35886184748,A
10,SA919X4XB40509-A98217A-R20-C20,9296,190.864871061714,A
10,SA919X4XB40509-A98217A-R20-C21,8574,187.801577597915,A
10,SA919X4XB40509-A98217A-R20-C22,9644,190.222964658157,A
10,SA919X4XB40509-A98217A-R20-C23,9110,182.094578279508,A
10,SA919X4XB40509-A98217A-R20-C24,10847,195.150453477509,A
10,SA919X4XB40509-A98217A-R20-C30,9354,195.258109631417,A
10,SA919X4XB40509-A98217A-R20-C32,8695,176.595333146602,A
10,SA919X4XB40509-A98217A-R20-C35,11201,188.824711954486,A
10,SA919X4XB40509-A98217A-R20-C37,8386,177.917699102637,A
10,SA919X4XB40509-A98217A-R20-C39,10381,190.015694771509,A
10,SA919X4XB40509-A98217A-R20-C40,9356,193.153379130434,A
10,SA919X4XB40509-A98217A-R20-C42,10117,187.815135712555,A
10,SA919X4XB40509-A98217A-R20-C43,11149,192.987780585607,A
10,SA919X4XB40509-A98217A-R20-C44,8843,185.209129385396,A
10,SA919X4XB40509-A98217A-R20-C45,6962,188.552506920403,A
10,SA919X4XB40509-A98217A-R20-C47,9530,187.810847984196,A
10,SA919X4XB40509-A98217A-R20-C48,9138,186.93943474906,A
10,SA919X4XB40509-A98217A-R20-C49,9038,189.939568497536,A
10,SA919X4XB40509-A98217A-R20-C52,7485,191.839760562881,A
10,SA919X4XB40509-A98217A-R20-C54,9665,186.994375324841,A
10,SA919X4XB40509-A98217A-R20-C55,10604,185.849295047458,A
10,SA919X4XB40509-A98217A-R20-C56,9906,190.316890120315,A
10,SA919X4XB40509-A98217A-R20-C57,10058,182.251121473224,A
10,SA919X4XB40509-A98217A-R20-C59,9626,198.606526458977,A
10,SA919X4XB40509-A98217A-R20-C61,10139,188.449412328382,A
10,SA919X4XB40509-A98217A-R20-C62,8544,189.884086747547,A
10,SA919X4XB40509-A98217A-R20-C63,10856,191.253025245022,A
10,SA919X4XB40509-A98217A-R20-C64,8990,178.898953606482,A
10,SA919X4XB40509-A98217A-R20-C68,9036,192.960860160417,A
10,SA919X4XB40509-A98217A-R21-C07,8865,187.466675616224,A
10,SA919X4XB40509-A98217A-R21-C08,8406,181.481388788811,A
10,SA919X4XB40509-A98217A-R21-C12,7370,184.06206637237,A
10,SA919X4XB40509-A98217A-R21-C13,9713,190.177366342997,A
10,SA919X4XB40509-A98217A-R21-C16,9711,186.326677931396,A
10,SA919X4XB40509-A98217A-R21-C17,9171,191.407229574764,A
10,SA919X4XB40509-A98217A-R21-C18,7414,203.117608510885,A
10,SA919X4XB40509-A98217A-R21-C21,7687,187.271986842361,A
10,SA919X4XB40509-A98217A-R21-C26,7733,183.176446858796,A
10,SA919X4XB40509-A98217A-R21-C32,9013,201.66670697394,A
10,SA919X4XB40509-A98217A-R21-C35,7452,164.912355996834,A
10,SA919X4XB40509-A98217A-R21-C37,8049,191.513776202993,A
10,SA919X4XB40509-A98217A-R21-C38,7081,185.795671395236,A
10,SA919X4XB40509-A98217A-R21-C39,8187,185.61953426816,A
10,SA919X4XB40509-A98217A-R21-C40,8681,190.311971030959,A
10,SA919X4XB40509-A98217A-R21-C43,8992,188.906644121452,A
10,SA919X4XB40509-A98217A-R21-C44,8201,183.904965677248,A
10,SA919X4XB40509-A98217A-R21-C56,8723,190.86780971051,A
10,SA919X4XB40509-A98217A-R21-C57,9526,193.551234867957,A
10,SA919X4XB40509-A98217A-R21-C59,7912,179.314560239121,A
10,SA919X4XB40509-A98217A-R21-C61,8411,183.736248690937,A
10,SA919X4XB40509-A98217A-R21-C64,8604,192.625583664581,A
10,SA919X4XB40509-A98217A-R21-C67,7417,189.779131930002,A
10,SA919X4XB40509-A98217A-R21-C68,6531,197.494125092547,A
10,SA919X4XB40509-A98217A-R21-C70,7764,199.042381892326,A
10,SA919X4XB40509-A98217A-R22-C11,7133,186.05571671207,A
10,SA919X4XB40509-A98217A-R22-C12,7170,206.566162070967,A
10,SA919X4XB40509-A98217A-R22-C14,7699,183.420080403905,A
10,SA919X4XB40509-A98217A-R22-C16,8364,182.836070284896,A
10,SA919X4XB40509-A98217A-R22-C17,8494,184.423736765386,A
10,SA919X4XB40509-A98217A-R22-C19,6831,179.832334654416,A
10,SA919X4XB40509-A98217A-R22-C24,9151,192.237753767756,A
10,SA919X4XB40509-A98217A-R22-C31,8847,189.941700770247,A
10,SA919X4XB40509-A98217A-R22-C35,8343,183.962908871158,A
10,SA919X4XB40509-A98217A-R22-C37,6949,189.932266664374,A
10,SA919X4XB40509-A98217A-R22-C40,7295,204.925976009947,A
10,SA919X4XB40509-A98217A-R22-C41,8221,189.886263678038,A
10,SA919X4XB40509-A98217A-R22-C43,8972,190.963030241612,A
10,SA919X4XB40509-A98217A-R22-C44,7405,187.89822472186,A
10,SA919X4XB40509-A98217A-R22-C48,7448,187.103792885019,A
10,SA919X4XB40509-A98217A-R22-C49,8002,187.186595892621,A
10,SA919X4XB40509-A98217A-R22-C51,7307,188.922921903129,A
10,SA919X4XB40509-A98217A-R22-C52,7377,199.262913366808,A
10,SA919X4XB40509-A98217A-R22-C55,7773,186.32444853183,A
10,SA919X4XB40509-A98217A-R22-C57,8182,187.403824154044,A
10,SA919X4XB40509-A98217A-R22-C59,7682,189.774274599288,A
10,SA919X4XB40509-A98217A-R22-C67,7171,192.636638878632,A
10,SA919X4XB40509-A98217A-R22-C69,6775,199.487276889929,A
10,SA919X4XB40509-A98217A-R22-C70,7356,189.765234331187,A
10,SA919X4XB40509-A98217A-R23-C09,8983,181.797567980143,A
10,SA919X4XB40509-A98217A-R23-C13,10200,190.057083568528,A
10,SA919X4XB40509-A98217A-R23-C14,9325,192.54704516978,A
10,SA919X4XB40509-A98217A-R23-C15,9509,190.408549085916,A
10,SA919X4XB40509-A98217A-R23-C16,11468,189.454633044626,A
10,SA919X4XB40509-A98217A-R23-C18,7785,187.646312548907,A
10,SA919X4XB40509-A98217A-R23-C19,7787,182.239227237472,A
10,SA919X4XB40509-A98217A-R23-C20,8196,188.476224000877,A
10,SA919X4XB40509-A98217A-R23-C22,8261,186.745193386297,A
10,SA919X4XB40509-A98217A-R23-C23,9486,192.313900288099,A
10,SA919X4XB40509-A98217A-R23-C29,8118,186.386228492856,A
10,SA919X4XB40509-A98217A-R23-C32,9016,197.709278397936,A
10,SA919X4XB40509-A98217A-R23-C41,9399,188.927886886393,A
10,SA919X4XB40509-A98217A-R23-C42,10463,187.900224727751,A
10,SA919X4XB40509-A98217A-R23-C43,11676,190.452844007483,A
10,SA919X4XB40509-A98217A-R23-C46,10206,191.183827433207,A
10,SA919X4XB40509-A98217A-R23-C47,9562,190.002748191241,A
10,SA919X4XB40509-A98217A-R23-C48,9177,185.10069490543,A
10,SA919X4XB40509-A98217A-R23-C49,8641,191.13330240069,A
10,SA919X4XB40509-A98217A-R23-C51,9527,197.510801649502,A
10,SA919X4XB40509-A98217A-R23-C54,9041,191.731426767045,A
10,SA919X4XB40509-A98217A-R23-C56,9275,179.96583103,A
10,SA919X4XB40509-A98217A-R23-C59,9473,194.020700797121,A
10,SA919X4XB40509-A98217A-R23-C61,9417,189.299385380081,A
10,SA919X4XB40509-A98217A-R23-C63,10168,185.80108564763,A
10,SA919X4XB40509-A98217A-R23-C67,8469,178.67352849364,A
10,SA919X4XB40509-A98217A-R23-C68,7015,193.658914302648,A
10,SA919X4XB40509-A98217A-R23-C69,7287,186.401606804365,A
10,SA919X4XB40509-A98217A-R24-C08,9611,187.935575052841,A
10,SA919X4XB40509-A98217A-R24-C09,10038,196.917493947019,A
10,SA919X4XB40509-A98217A-R24-C11,7814,183.815679841409,A
10,SA919X4XB40509-A98217A-R24-C13,10659,189.03220208102,A
10,SA919X4XB40509-A98217A-R24-C14,9182,192.592826396841,A
10,SA919X4XB40509-A98217A-R24-C16,10296,188.997925731647,A
10,SA919X4XB40509-A98217A-R24-C17,9216,183.860953845369,A
10,SA919X4XB40509-A98217A-R24-C18,8569,183.32839094783,A
10,SA919X4XB40509-A98217A-R24-C20,8731,185.243822833813,A
10,SA919X4XB40509-A98217A-R24-C21,8883,193.58430456644,A
10,SA919X4XB40509-A98217A-R24-C22,9013,187.634927568809,A
10,SA919X4XB40509-A98217A-R24-C26,8416,180.505870794345,A
10,SA919X4XB40509-A98217A-R24-C27,7894,191.053466235212,A
10,SA919X4XB40509-A98217A-R24-C28,8171,191.465705882962,A
10,SA919X4XB40509-A98217A-R24-C31,10141,189.262205114032,A
10,SA919X4XB40509-A98217A-R24-C37,8105,187.336572131536,A
10,SA919X4XB40509-A98217A-R24-C38,8096,193.518912716745,A
10,SA919X4XB40509-A98217A-R24-C39,9785,192.100729517621,A
10,SA919X4XB40509-A98217A-R24-C40,9973,204.285858698387,A
10,SA919X4XB40509-A98217A-R24-C42,9979,187.023416218488,A
10,SA919X4XB40509-A98217A-R24-C44,8584,183.511085350025,A
10,SA919X4XB40509-A98217A-R24-C47,10019,192.869313837168,A
10,SA919X4XB40509-A98217A-R24-C49,8902,196.338935760528,A
10,SA919X4XB40509-A98217A-R24-C50,8897,186.94172700632,A
10,SA919X4XB40509-A98217A-R24-C54,8942,199.163234925483,A
10,SA919X4XB40509-A98217A-R24-C56,10724,186.636793764766,A
10,SA919X4XB40509-A98217A-R24-C61,8596,181.084648064887,A
10,SA919X4XB40509-A98217A-R24-C62,8609,191.856163781151,A
10,SA919X4XB40509-A98217A-R24-C63,10668,192.170230299099,A
10,SA919X4XB40509-A98217A-R24-C66,9877,187.51894284886,A
10,SA919X4XB40509-A98217A-R24-C67,7779,184.296498686254,A
10,SA919X4XB40509-A98217A-R25-C14,8693,199.362344346941,A
10,SA919X4XB40509-A98217A-R25-C16,8692,191.657736573808,A
10,SA919X4XB40509-A98217A-R25-C17,8974,196.05302051362,A
10,SA919X4XB40509-A98217A-R25-C19,7000,190.49688940771,A
10,SA919X4XB40509-A98217A-R25-C23,8379,192.476842275206,A
10,SA919X4XB40509-A98217A-R25-C25,8971,189.339737118073,A
10,SA919X4XB40509-A98217A-R25-C26,7919,188.127538895923,A
10,SA919X4XB40509-A98217A-R25-C27,7988,189.061838234273,A
10,SA919X4XB40509-A98217A-R25-C28,8154,190.347093605557,A
10,SA919X4XB40509-A98217A-R25-C35,9757,192.948630281237,A
10,SA919X4XB40509-A98217A-R25-C39,8876,187.565860505751,A
10,SA919X4XB40509-A98217A-R25-C40,8000,186.943796007112,A
10,SA919X4XB40509-A98217A-R25-C41,8167,186.941843658542,A
10,SA919X4XB40509-A98217A-R25-C44,7421,177.48551929461,A
10,SA919X4XB40509-A98217A-R25-C48,8011,186.148558473551,A
10,SA919X4XB40509-A98217A-R25-C50,6993,184.11177294241,A
10,SA919X4XB40509-A98217A-R25-C51,7980,180.684037578216,A
10,SA919X4XB40509-A98217A-R25-C54,8401,186.444946839907,A
10,SA919X4XB40509-A98217A-R25-C55,9511,188.441348055514,A
10,SA919X4XB40509-A98217A-R25-C59,8507,188.577895583086,A
10,SA919X4XB40509-A98217A-R25-C61,8497,181.022211654658,A
10,SA919X4XB40509-A98217A-R25-C64,9289,194.259803864636,A
10,SA919X4XB40509-A98217A-R25-C65,6754,543.149555109782,A
10,SA919X4XB40509-A98217A-R25-C66,7692,191.696868584073,A
10,SA919X4XB40509-A98217A-R25-C67,6692,187.46966699605,A
10,SA919X4XB40509-A98217A-R25-C69,6653,186.831104328765,A
10,SA919X4XB40509-A98217A-R25-C70,7434,182.991103080709,A
10,SA919X4XB40509-A98217A-R26-C08,7679,192.816964634754,A
10,SA919X4XB40509-A98217A-R26-C12,7259,194.29641497176,A
10,SA919X4XB40509-A98217A-R26-C13,9849,191.981755123793,A
10,SA919X4XB40509-A98217A-R26-C17,9213,190.994999253984,A
10,SA919X4XB40509-A98217A-R26-C18,6868,195.303912149847,A
10,SA919X4XB40509-A98217A-R26-C21,7390,197.144852170836,A
10,SA919X4XB40509-A98217A-R26-C23,7239,177.968213365337,A
10,SA919X4XB40509-A98217A-R26-C25,8134,190.633788768361,A
10,SA919X4XB40509-A98217A-R26-C27,7102,201.346759719326,A
10,SA919X4XB40509-A98217A-R26-C29,6418,189.559380178306,A
10,SA919X4XB40509-A98217A-R26-C31,8367,184.553279358054,A
10,SA919X4XB40509-A98217A-R26-C38,6411,182.455124122459,A
10,SA919X4XB40509-A98217A-R26-C39,8483,190.871766693333,A
10,SA919X4XB40509-A98217A-R26-C44,7622,193.200476055218,A
10,SA919X4XB40509-A98217A-R26-C46,8328,188.408429300871,A
10,SA919X4XB40509-A98217A-R26-C50,6767,193.3108454998,A
10,SA919X4XB40509-A98217A-R26-C55,7938,185.228323449467,A
10,SA919X4XB40509-A98217A-R26-C56,9290,189.420138945509,A
10,SA919X4XB40509-A98217A-R26-C57,8210,188.814234573672,A
10,SA919X4XB40509-A98217A-R26-C61,7438,188.425952145134,A
10,SA919X4XB40509-A98217A-R26-C63,8097,193.484420714964,A
10,SA919X4XB40509-A98217A-R26-C66,7608,195.611300329005,A
10,SA919X4XB40509-A98217A-R26-C68,7040,191.818130131307,A
10,SA919X4XB40509-A98217A-R27-C09,8792,187.937376035959,A
10,SA919X4XB40509-A98217A-R27-C10,7265,192.907382827945,A
10,SA919X4XB40509-A98217A-R27-C12,7433,182.352721097578,A
10,SA919X4XB40509-A98217A-R27-C14,6875,184.632361573983,A
10,SA919X4XB40509-A98217A-R27-C16,8731,185.61276229035,A
10,SA919X4XB40509-A98217A-R27-C19,7497,186.99757000601,A
10,SA919X4XB40509-A98217A-R27-C24,10156,187.852145274259,A
10,SA919X4XB40509-A98217A-R27-C26,8859,191.887413727984,A
10,SA919X4XB40509-A98217A-R27-C31,8439,187.426143276242,A
10,SA919X4XB40509-A98217A-R27-C35,8704,182.193758578405,A
10,SA919X4XB40509-A98217A-R27-C38,7531,186.688887428949,A
10,SA919X4XB40509-A98217A-R27-C39,8313,187.988632818644,A
10,SA919X4XB40509-A98217A-R27-C41,8736,186.91462523596,A
10,SA919X4XB40509-A98217A-R27-C43,10410,193.855628634427,A
10,SA919X4XB40509-A98217A-R27-C48,8695,182.506875901804,A
10,SA919X4XB40509-A98217A-R27-C50,6808,183.145449422258,A
10,SA919X4XB40509-A98217A-R27-C51,10185,211.77326768213,A
10,SA919X4XB40509-A98217A-R27-C60,6651,191.694938168607,A
10,SA919X4XB40509-A98217A-R27-C61,8037,184.024870364973,A
10,SA919X4XB40509-A98217A-R27-C66,8483,188.93740550409,A
10,SA919X4XB40509-A98217A-R27-C67,7020,191.861460790097,A
10,SA919X4XB40509-A98217A-R27-C68,7327,192.104911690374,A
10,SA919X4XB40509-A98217A-R28-C13,8800,178.466723059639,A
10,SA919X4XB40509-A98217A-R28-C14,9118,188.745680369039,A
10,SA919X4XB40509-A98217A-R28-C17,8084,178.634130099693,A
10,SA919X4XB40509-A98217A-R28-C18,7422,191.99143012833,A
10,SA919X4XB40509-A98217A-R28-C20,7618,188.731834975417,A
10,SA919X4XB40509-A98217A-R28-C21,7371,188.565641317892,A
10,SA919X4XB40509-A98217A-R28-C23,6477,193.403814502296,A
10,SA919X4XB40509-A98217A-R28-C24,9405,194.589617562036,A
10,SA919X4XB40509-A98217A-R28-C28,7091,198.671536396644,A
10,SA919X4XB40509-A98217A-R28-C29,6662,183.82152652482,A
10,SA919X4XB40509-A98217A-R28-C31,8836,189.896418387615,A
10,SA919X4XB40509-A98217A-R28-C32,7181,180.305587734783,A
10,SA919X4XB40509-A98217A-R28-C37,7017,185.211439135771,A
10,SA919X4XB40509-A98217A-R28-C38,7377,185.315631728802,A
10,SA919X4XB40509-A98217A-R28-C44,7743,204.311484315541,A
10,SA919X4XB40509-A98217A-R28-C46,8187,191.533714936674,A
10,SA919X4XB40509-A98217A-R28-C50,7530,192.584576213987,A
10,SA919X4XB40509-A98217A-R28-C57,6645,187.791860150518,A
10,SA919X4XB40509-A98217A-R28-C60,6693,176.429818710033,A
10,SA919X4XB40509-A98217A-R28-C66,7043,186.104367843002,A
10,SA919X4XB40509-A98217A-R28-C68,6018,175.59634642001,A
10,SA919X4XB40509-A98217A-R29-C08,8663,184.933071155027,A
10,SA919X4XB40509-A98217A-R29-C09,8589,187.410515173846,A
10,SA919X4XB40509-A98217A-R29-C14,8114,177.317894572051,A
10,SA919X4XB40509-A98217A-R29-C15,8132,192.362704558629,A
10,SA919X4XB40509-A98217A-R29-C18,7829,188.267833603614,A
10,SA919X4XB40509-A98217A-R29-C19,7706,192.180933263171,A
10,SA919X4XB40509-A98217A-R29-C21,7672,185.319663488246,A
10,SA919X4XB40509-A98217A-R29-C23,8688,186.396544052899,A
10,SA919X4XB40509-A98217A-R29-C28,9355,201.965338560084,A
10,SA919X4XB40509-A98217A-R29-C30,7548,180.88995741129,A
10,SA919X4XB40509-A98217A-R29-C31,8064,171.992146944086,A
10,SA919X4XB40509-A98217A-R29-C32,8769,192.39113619965,A
10,SA919X4XB40509-A98217A-R29-C40,7791,181.332555225683,A
10,SA919X4XB40509-A98217A-R29-C43,10414,197.00265629359,A
10,SA919X4XB40509-A98217A-R29-C46,9312,196.098157665704,A
10,SA919X4XB40509-A98217A-R29-C52,7323,183.305006947329,A
10,SA919X4XB40509-A98217A-R29-C57,9820,197.255672414464,A
10,SA919X4XB40509-A98217A-R29-C59,8330,178.003171308528,A
10,SA919X4XB40509-A98217A-R29-C60,8330,194.637673917069,A
10,SA919X4XB40509-A98217A-R29-C66,8057,199.711185867154,A
10,SA919X4XB40509-A98217A-R29-C68,7003,188.879795331621,A
10,SA919X4XB40509-A98217A-R30-C12,6976,189.299867079602,A
10,SA919X4XB40509-A98217A-R30-C21,6592,190.397329659902,A
10,SA919X4XB40509-A98217A-R30-C35,8327,189.851656735575,A
10,SA919X4XB40509-A98217A-R30-C37,6671,183.816146557485,A
10,SA919X4XB40509-A98217A-R30-C38,6669,189.27702627673,A
10,SA919X4XB40509-A98217A-R30-C39,7287,173.629268254251,A
10,SA919X4XB40509-A98217A-R30-C40,7305,187.377958384025,A
10,SA919X4XB40509-A98217A-R30-C41,8267,186.139849426414,A
10,SA919X4XB40509-A98217A-R30-C42,7300,179.618740817673,A
10,SA919X7XB05588-A98299A-R03-C07,14089,251.473675814208,C
10,SA919X7XB05588-A98299A-R03-C09,12692,244.589103033974,C
10,SA919X7XB05588-A98299A-R03-C15,13779,240.490031853081,C
10,SA919X7XB05588-A98299A-R03-C17,16320,248.817142834462,C
10,SA919X7XB05588-A98299A-R03-C19,12339,241.349607900936,B
10,SA919X7XB05588-A98299A-R03-C24,14704,243.760017460388,C
10,SA919X7XB05588-A98299A-R03-C25,17116,245.360150620419,C
10,SA919X7XB05588-A98299A-R03-C27,15494,253.315263514431,C
10,SA919X7XB05588-A98299A-R03-C31,7502,244.518804771781,C
10,SA919X7XB05588-A98299A-R03-C39,16117,245.593035941583,C
10,SA919X7XB05588-A98299A-R03-C46,18596,244.743892382927,C
10,SA919X7XB05588-A98299A-R03-C47,10498,184.736997687027,B
10,SA919X7XB05588-A98299A-R03-C48,10191,243.977735883748,C
10,SA919X7XB05588-A98299A-R03-C49,15520,252.546251229178,C
10,SA919X7XB05588-A98299A-R03-C52,11204,247.329165813363,C
10,SA919X7XB05588-A98299A-R03-C56,18036,244.758469320647,C
10,SA919X7XB05588-A98299A-R03-C59,12322,246.31361050328,C
10,SA919X7XB05588-A98299A-R03-C60,16298,246.096509029296,C
10,SA919X7XB05588-A98299A-R03-C67,17106,239.318216736266,C
10,SA919X7XB05588-A98299A-R03-C68,18033,247.794590196013,C
10,SA919X7XB05588-A98299A-R03-C70,15266,249.797007799569,C
10,SA919X7XB05588-A98299A-R04-C08,18562,246.837661944759,C
10,SA919X7XB05588-A98299A-R04-C09,19236,244.791464689586,C
10,SA919X7XB05588-A98299A-R04-C13,28832,241.660570036695,C
10,SA919X7XB05588-A98299A-R04-C14,19198,243.893678329716,C
10,SA919X7XB05588-A98299A-R04-C15,17855,248.765855432918,C
10,SA919X7XB05588-A98299A-R04-C17,14738,239.381943720809,C
10,SA919X7XB05588-A98299A-R04-C22,14124,247.408662930398,C
10,SA919X7XB05588-A98299A-R04-C25,19057,248.990978366159,C
10,SA919X7XB05588-A98299A-R04-C39,17125,240.193317361923,C
10,SA919X7XB05588-A98299A-R04-C40,18120,251.673463715211,C
10,SA919X7XB05588-A98299A-R04-C41,19653,250.555805252447,C
10,SA919X7XB05588-A98299A-R04-C44,18804,245.372732127288,C
10,SA919X7XB05588-A98299A-R04-C48,14197,191.190834575772,A
10,SA919X7XB05588-A98299A-R04-C49,15877,243.846162860102,C
10,SA919X7XB05588-A98299A-R04-C56,18165,249.59357710474,C
10,SA919X7XB05588-A98299A-R04-C57,19374,244.633523749054,C
10,SA919X7XB05588-A98299A-R04-C60,19110,238.43836207758,C
10,SA919X7XB05588-A98299A-R04-C61,21096,255.22898178984,C
10,SA919X7XB05588-A98299A-R04-C63,18304,247.710118264475,C
10,SA919X7XB05588-A98299A-R05-C08,18089,243.606834261068,C
10,SA919X7XB05588-A98299A-R05-C11,16650,245.789398757265,C
10,SA919X7XB05588-A98299A-R05-C14,18454,242.353526417002,C
10,SA919X7XB05588-A98299A-R05-C15,19100,249.852592992152,C
10,SA919X7XB05588-A98299A-R05-C19,18413,244.542801755194,C
10,SA919X7XB05588-A98299A-R05-C21,19127,247.768020017463,C
10,SA919X7XB05588-A98299A-R05-C22,17217,243.643281565568,C
10,SA919X7XB05588-A98299A-R05-C24,20560,249.56174592697,C
10,SA919X7XB05588-A98299A-R05-C33,13315,252.606230672456,C
10,SA919X7XB05588-A98299A-R05-C35,21943,251.360034111419,C
10,SA919X7XB05588-A98299A-R05-C36,19253,244.45772126502,C
10,SA919X7XB05588-A98299A-R05-C39,20262,241.347504581307,C
10,SA919X7XB05588-A98299A-R05-C40,17627,245.526452034374,C
10,SA919X7XB05588-A98299A-R05-C48,18048,244.970020703383,C
10,SA919X7XB05588-A98299A-R05-C49,16627,249.587191263909,C
10,SA919X7XB05588-A98299A-R05-C51,20865,253.286741035175,C
10,SA919X7XB05588-A98299A-R05-C52,16240,247.539746966482,C
10,SA919X7XB05588-A98299A-R05-C57,19607,246.142539453646,C
10,SA919X7XB05588-A98299A-R05-C60,28672,250.239143647344,C
10,SA919X7XB05588-A98299A-R05-C67,19362,237.128085219737,C
