ens_gene_id,symbol,chr,gene_type,tagwise_dispersion
ENSG00000165238,WNK2,9,trans_whole_genome,0.129
ENSG00000165240,ATP7A,X,trans_whole_genome,0.198
ENSG00000165244,ZNF367,9,trans_whole_genome,0.134
ENSG00000165259,HDX,X,trans_whole_genome,0.175
ENSG00000165264,NDUFB6,9,trans_whole_genome,0.089
ENSG00000165269,AQP7,9,trans_whole_genome,0.219
ENSG00000165271,NOL6,9,trans_whole_genome,0.113
ENSG00000165272,AQP3,9,trans_whole_genome,0.109
ENSG00000165275,TRMT10B,9,trans_whole_genome,0.118
ENSG00000165280,VCP,9,trans_whole_genome,0.091
ENSG00000165282,PIGO,9,trans_whole_genome,0.315
ENSG00000165283,STOML2,9,trans_whole_genome,0.091
ENSG00000165288,BRWD3,X,trans_whole_genome,0.152
ENSG00000165300,SLITRK5,13,trans_whole_genome,0.222
ENSG00000165304,MELK,9,trans_whole_genome,0.094
ENSG00000165309,ARMC3,10,trans_whole_genome,0.158
ENSG00000165312,OTUD1,10,trans_whole_genome,0.137
ENSG00000165322,ARHGAP12,10,trans_whole_genome,0.107
ENSG00000165325,DEUP1,11,trans_whole_genome,0.218
ENSG00000165338,HECTD2,10,trans_whole_genome,0.184
ENSG00000165355,FBXO33,14,trans_whole_genome,0.141
ENSG00000165359,INTS6L,X,trans_whole_genome,0.201
ENSG00000165376,CLDN2,X,trans_whole_genome,0.264
ENSG00000165389,SPTSSA,14,trans_whole_genome,0.127
ENSG00000165392,WRN,8,trans_whole_genome,0.134
ENSG00000165406,MARCH8,10,trans_whole_genome,0.141
ENSG00000165410,CFL2,14,trans_whole_genome,0.248
ENSG00000165416,SUGT1,13,trans_whole_genome,0.115
ENSG00000165417,GTF2A1,14,trans_whole_genome,0.121
ENSG00000165424,ZCCHC24,10,trans_whole_genome,0.18
ENSG00000165434,PGM2L1,11,trans_whole_genome,0.157
ENSG00000165449,SLC16A9,10,trans_whole_genome,0.346
ENSG00000165457,FOLR2,11,trans,1.225
ENSG00000165458,INPPL1,11,trans_whole_genome,0.124
ENSG00000165474,GJB2,13,trans_whole_genome,0.171
ENSG00000165475,CRYL1,13,trans_whole_genome,0.155
ENSG00000165476,REEP3,10,trans_whole_genome,0.14
ENSG00000165480,SKA3,13,trans_whole_genome,0.12
ENSG00000165487,MICU2,13,trans_whole_genome,0.111
ENSG00000165490,DDIAS,11,trans_whole_genome,0.158
ENSG00000165494,PCF11,11,trans_whole_genome,0.127
ENSG00000165495,PKNOX2,11,trans,0.331
ENSG00000165496,RPL10L,14,trans_whole_genome,0.685
ENSG00000165501,LRR1,14,trans_whole_genome,0.143
ENSG00000165502,RPL36AL,14,trans_whole_genome,0.077
ENSG00000165506,DNAAF2,14,trans_whole_genome,0.117
ENSG00000165507,C10orf10,10,trans,0.139
ENSG00000165512,ZNF22,10,trans_whole_genome,0.131
ENSG00000165516,KLHDC2,14,trans_whole_genome,0.105
ENSG00000165521,EML5,14,trans_whole_genome,0.14
ENSG00000165525,NEMF,14,trans_whole_genome,0.14
ENSG00000165526,RPUSD4,11,trans_whole_genome,0.104
ENSG00000165527,ARF6,14,trans_whole_genome,0.116
ENSG00000165533,TTC8,14,trans_whole_genome,0.116
ENSG00000165548,TMEM63C,14,trans,0.201
ENSG00000165555,NOXRED1,14,trans_whole_genome,0.277
ENSG00000165556,CDX2,13,trans_whole_genome,0.201
ENSG00000165566,AMER2,13,trans_whole_genome,0.346
ENSG00000165568,AKR1E2,10,trans_whole_genome,0.131
ENSG00000165572,KBTBD6,13,trans_whole_genome,0.101
ENSG00000165591,FAAH2,X,trans_whole_genome,0.163
ENSG00000165609,NUDT5,10,trans_whole_genome,0.091
ENSG00000165621,OXGR1,13,trans_whole_genome,0.169
ENSG00000165626,BEND7,10,trans_whole_genome,0.127
ENSG00000165629,ATP5C1,10,trans_whole_genome,0.086
ENSG00000165630,PRPF18,10,trans_whole_genome,0.099
ENSG00000165632,TAF3,10,trans_whole_genome,0.104
ENSG00000165633,VSTM4,10,trans,0.15
ENSG00000165637,VDAC2,10,trans_whole_genome,0.087
ENSG00000165644,COMTD1,10,trans_whole_genome,0.136
ENSG00000165650,PDZD8,10,trans_whole_genome,0.153
ENSG00000165655,ZNF503,10,trans_whole_genome,0.148
ENSG00000165660,ABRAXAS2,10,trans_whole_genome,0.097
ENSG00000165661,QSOX2,9,trans_whole_genome,0.107
ENSG00000165669,FAM204A,10,trans_whole_genome,0.097
ENSG00000165671,NSD1,5,trans_whole_genome,0.131
ENSG00000165672,PRDX3,10,trans_whole_genome,0.093
ENSG00000165675,ENOX2,X,trans_whole_genome,0.095
ENSG00000165678,GHITM,10,trans_whole_genome,0.097
ENSG00000165684,SNAPC4,9,trans_whole_genome,0.133
ENSG00000165685,TMEM52B,12,trans_whole_genome,0.283
ENSG00000165688,PMPCA,9,trans_whole_genome,0.102
ENSG00000165689,SDCCAG3,9,trans_whole_genome,0.11
ENSG00000165695,AK8,9,trans_whole_genome,0.137
ENSG00000165698,SPACA9,9,trans_whole_genome,0.101
ENSG00000165699,TSC1,9,trans_whole_genome,0.367
ENSG00000165702,GFI1B,9,trans_whole_genome,0.824
ENSG00000165704,HPRT1,X,trans_whole_genome,0.128
ENSG00000165714,BORCS5,12,trans_whole_genome,0.122
ENSG00000165716,FAM69B,9,trans_whole_genome,0.106
ENSG00000165724,ZMYND19,9,trans_whole_genome,0.109
ENSG00000165730,STOX1,10,trans_whole_genome,0.156
ENSG00000165731,RET,10,trans,0.218
ENSG00000165732,DDX21,10,trans_whole_genome,0.105
ENSG00000165733,BMS1,10,trans_whole_genome,0.107
ENSG00000165752,STK32C,10,trans_whole_genome,0.15
ENSG00000165757,JCAD,10,trans_whole_genome,0.148
ENSG00000165775,FUNDC2,X,trans_whole_genome,0.094
ENSG00000165782,TMEM55B,14,trans_whole_genome,0.12
ENSG00000165792,METTL17,14,trans_whole_genome,0.123
ENSG00000165794,SLC39A2,14,trans,0.195
ENSG00000165795,NDRG2,14,trans_whole_genome,0.116
ENSG00000165801,ARHGEF40,14,trans_whole_genome,0.116
ENSG00000165802,NSMF,9,trans_whole_genome,0.107
ENSG00000165804,ZNF219,14,trans_whole_genome,0.134
ENSG00000165805,C12orf50,12,trans_whole_genome,1.539
ENSG00000165806,CASP7,10,trans_whole_genome,0.101
ENSG00000165807,PPP1R36,14,trans_whole_genome,0.176
ENSG00000165810,BTNL9,5,trans_whole_genome,0.28
ENSG00000165813,CCDC186,10,trans_whole_genome,0.127
ENSG00000165816,VWA2,10,trans_whole_genome,0.297
ENSG00000165819,METTL3,14,trans_whole_genome,0.115
ENSG00000165821,SALL2,14,trans_whole_genome,0.831
ENSG00000165828,PRAP1,10,trans_whole_genome,0.383
ENSG00000165832,TRUB1,10,trans_whole_genome,0.107
ENSG00000165841,CYP2C19,10,trans_whole_genome,0.924
ENSG00000165861,ZFYVE1,14,trans_whole_genome,0.137
ENSG00000165868,HSPA12A,10,trans_whole_genome,0.202
ENSG00000165879,FRAT1,10,trans_whole_genome,0.154
ENSG00000165886,UBTD1,10,trans_whole_genome,0.161
ENSG00000165891,E2F7,12,trans_whole_genome,0.221
ENSG00000165895,ARHGAP42,11,trans_whole_genome,0.175
ENSG00000165898,ISCA2,14,trans_whole_genome,0.136
ENSG00000165905,LARGE2,11,trans_whole_genome,0.1
ENSG00000165912,PACSIN3,11,trans_whole_genome,0.102
ENSG00000165914,TTC7B,14,trans_whole_genome,0.126
ENSG00000165915,SLC39A13,11,trans_whole_genome,0.116
ENSG00000165916,PSMC3,11,trans_whole_genome,0.104
ENSG00000165929,TC2N,14,trans_whole_genome,0.196
ENSG00000165934,CPSF2,14,trans_whole_genome,0.097
ENSG00000165943,MOAP1,14,trans_whole_genome,0.12
ENSG00000165948,IFI27L1,14,trans_whole_genome,0.152
ENSG00000165949,IFI27,14,trans_whole_genome,0.943
ENSG00000165953,SERPINA12,14,trans,0.373
ENSG00000165959,CLMN,14,trans_whole_genome,0.117
ENSG00000165972,CCDC38,12,trans_whole_genome,0.335
ENSG00000165983,PTER,10,trans_whole_genome,0.108
ENSG00000165985,C1QL3,10,trans_whole_genome,0.222
ENSG00000165995,CACNB2,10,trans_whole_genome,0.28
ENSG00000165996,HACD1,10,trans_whole_genome,0.208
ENSG00000165997,ARL5B,10,trans_whole_genome,0.152
ENSG00000166002,SMCO4,11,trans_whole_genome,0.107
ENSG00000166004,CEP295,11,trans_whole_genome,0.148
ENSG00000166012,TAF1D,11,trans_whole_genome,0.132
ENSG00000166016,ABTB2,11,trans_whole_genome,0.183
ENSG00000166024,R3HCC1L,10,trans_whole_genome,0.123
ENSG00000166025,AMOTL1,11,trans_whole_genome,0.146
ENSG00000166033,HTRA1,10,trans_whole_genome,0.557
ENSG00000166035,LIPC,15,trans_whole_genome,0.466
ENSG00000166037,CEP57,11,trans_whole_genome,0.106
ENSG00000166046,TCP11L2,12,trans_whole_genome,0.15
ENSG00000166068,SPRED1,15,trans_whole_genome,0.109
ENSG00000166073,GPR176,15,trans_whole_genome,0.297
ENSG00000166086,JAM3,11,trans_whole_genome,0.238
ENSG00000166105,GLB1L3,11,trans_whole_genome,0.538
ENSG00000166106,ADAMTS15,11,trans_whole_genome,0.277
ENSG00000166123,GPT2,16,trans_whole_genome,0.102
ENSG00000166126,AMN,14,trans_whole_genome,0.231
ENSG00000166128,RAB8B,15,trans_whole_genome,0.155
ENSG00000166130,IKBIP,12,trans_whole_genome,0.199
ENSG00000166133,RPUSD2,15,trans_whole_genome,0.117
ENSG00000166135,HIF1AN,10,trans_whole_genome,0.12
ENSG00000166136,NDUFB8,10,trans_whole_genome,0.092
ENSG00000166140,ZFYVE19,15,trans_whole_genome,0.113
ENSG00000166145,SPINT1,15,trans_whole_genome,0.146
ENSG00000166147,FBN1,15,trans_whole_genome,0.529
ENSG00000166148,AVPR1A,12,trans_whole_genome,0.27
ENSG00000166153,DEPDC4,12,trans_whole_genome,0.267
ENSG00000166164,BRD7,16,trans_whole_genome,0.092
ENSG00000166165,CKB,14,trans_whole_genome,0.398
ENSG00000166166,TRMT61A,14,trans_whole_genome,0.127
ENSG00000166167,BTRC,10,trans_whole_genome,0.097
ENSG00000166169,POLL,10,trans_whole_genome,0.134
ENSG00000166170,BAG5,14,trans_whole_genome,0.112
ENSG00000166171,DPCD,10,trans_whole_genome,0.124
ENSG00000166173,LARP6,15,trans_whole_genome,0.185
ENSG00000166181,API5,11,trans_whole_genome,0.102
ENSG00000166183,ASPG,14,trans,0.331
ENSG00000166188,ZNF319,16,trans_whole_genome,0.113
ENSG00000166189,HPS6,10,trans_whole_genome,0.126
ENSG00000166192,SENP8,15,trans_whole_genome,0.184
ENSG00000166197,NOLC1,10,trans_whole_genome,0.108
ENSG00000166199,ALKBH3,11,trans_whole_genome,0.133
ENSG00000166200,COPS2,15,trans_whole_genome,0.145
ENSG00000166206,GABRB3,15,trans_whole_genome,0.359
ENSG00000166224,SGPL1,10,trans_whole_genome,0.107
ENSG00000166225,FRS2,12,trans_whole_genome,0.118
ENSG00000166226,CCT2,12,trans_whole_genome,0.094
ENSG00000166228,PCBD1,10,trans_whole_genome,0.076
ENSG00000166233,ARIH1,15,trans_whole_genome,0.103
ENSG00000166246,C16orf71,16,trans_whole_genome,0.183
ENSG00000166250,CLMP,11,trans,0.187
ENSG00000166257,SCN3B,11,trans_whole_genome,0.236
ENSG00000166260,COX11,17,trans_whole_genome,0.113
ENSG00000166261,ZNF202,11,trans_whole_genome,0.127
ENSG00000166262,FAM227B,15,trans_whole_genome,0.193
ENSG00000166263,STXBP4,17,trans_whole_genome,0.195
ENSG00000166266,CUL5,11,trans_whole_genome,0.122
ENSG00000166268,MYRFL,12,trans_whole_genome,0.206
ENSG00000166272,WBP1L,10,trans_whole_genome,0.11
ENSG00000166275,BORCS7,10,trans_whole_genome,0.161
ENSG00000166278,C2,6,trans_whole_genome,0.423
ENSG00000166289,PLEKHF1,19,trans_whole_genome,0.146
ENSG00000166295,ANAPC16,10,trans_whole_genome,0.087
ENSG00000166311,SMPD1,11,trans_whole_genome,0.121
ENSG00000166313,APBB1,11,trans_whole_genome,0.144
ENSG00000166317,SYNPO2L,10,trans_whole_genome,0.213
ENSG00000166321,NUDT13,10,trans_whole_genome,0.153
ENSG00000166323,C11orf65,11,trans_whole_genome,0.224
ENSG00000166326,TRIM44,11,trans_whole_genome,0.215
ENSG00000166333,ILK,11,trans_whole_genome,0.096
ENSG00000166337,TAF10,11,trans_whole_genome,0.083
ENSG00000166340,TPP1,11,trans_whole_genome,0.12
ENSG00000166341,DCHS1,11,trans_whole_genome,0.202
ENSG00000166343,MSS51,10,trans_whole_genome,0.277
ENSG00000166347,CYB5A,18,trans_whole_genome,0.087
ENSG00000166348,USP54,10,trans_whole_genome,0.209
ENSG00000166349,RAG1,11,trans_whole_genome,0.306
ENSG00000166352,C11orf74,11,trans_whole_genome,0.126
ENSG00000166359,WDR88,19,trans_whole_genome,0.26
ENSG00000166377,ATP9B,18,trans_whole_genome,0.123
ENSG00000166387,PPFIBP2,11,trans_whole_genome,0.107
ENSG00000166391,MOGAT2,11,trans_whole_genome,0.106
ENSG00000166394,CYB5R2,11,trans_whole_genome,0.099
ENSG00000166398,KIAA0355,19,trans_whole_genome,0.135
ENSG00000166401,SERPINB8,18,trans_whole_genome,0.128
ENSG00000166402,TUB,11,trans_whole_genome,0.18
ENSG00000166405,RIC3,11,trans,0.505
ENSG00000166407,LMO1,11,trans,0.206
ENSG00000166411,IDH3A,15,trans_whole_genome,0.092
ENSG00000166415,WDR72,15,trans_whole_genome,0.317
ENSG00000166426,CRABP1,15,trans_whole_genome,0.088
ENSG00000166432,ZMAT1,X,trans_whole_genome,0.196
ENSG00000166435,XRRA1,11,trans_whole_genome,0.104
ENSG00000166436,TRIM66,11,trans_whole_genome,0.226
ENSG00000166439,RNF169,11,trans_whole_genome,0.154
ENSG00000166441,RPL27A,11,trans_whole_genome,0.075
ENSG00000166444,ST5,11,trans_whole_genome,0.11
ENSG00000166446,CDYL2,16,trans_whole_genome,0.22
ENSG00000166448,TMEM130,7,cis,0.117
ENSG00000166450,PRTG,15,trans_whole_genome,0.498
ENSG00000166451,CENPN,16,trans_whole_genome,0.109
ENSG00000166452,AKIP1,11,trans_whole_genome,0.125
ENSG00000166454,ATMIN,16,trans_whole_genome,0.104
ENSG00000166455,C16orf46,16,trans,0.526
ENSG00000166471,TMEM41B,11,trans_whole_genome,0.126
ENSG00000166473,PKD1L2,16,trans_whole_genome,0.471
ENSG00000166477,LEO1,15,trans_whole_genome,0.113
ENSG00000166478,ZNF143,11,trans_whole_genome,0.103
ENSG00000166479,TMX3,18,trans_whole_genome,0.125
ENSG00000166482,MFAP4,17,trans_whole_genome,0.483
ENSG00000166483,WEE1,11,trans_whole_genome,0.117
ENSG00000166484,MAPK7,17,trans_whole_genome,0.113
ENSG00000166501,PRKCB,16,trans_whole_genome,0.277
ENSG00000166503,HDGFL3,15,trans_whole_genome,0.282
ENSG00000166507,NDST2,10,trans_whole_genome,0.131
ENSG00000166508,MCM7,7,trans_whole_genome,0.123
ENSG00000166509,CLEC3A,16,trans_whole_genome,0.32
ENSG00000166510,CCDC68,18,trans_whole_genome,0.33
ENSG00000166523,CLEC4E,12,trans,0.384
ENSG00000166526,ZNF3,7,trans_whole_genome,0.107
ENSG00000166529,ZSCAN21,7,trans_whole_genome,0.139
ENSG00000166532,RIMKLB,12,trans_whole_genome,0.147
ENSG00000166535,A2ML1,12,trans_whole_genome,0.108
ENSG00000166546,BEAN1,16,trans_whole_genome,0.203
ENSG00000166548,TK2,16,trans_whole_genome,0.125
ENSG00000166557,TMED3,15,trans_whole_genome,0.098
ENSG00000166562,SEC11C,18,trans_whole_genome,0.087
ENSG00000166573,GALR1,18,trans_whole_genome,0.967
ENSG00000166575,TMEM135,11,trans_whole_genome,0.139
ENSG00000166578,IQCD,12,trans_whole_genome,0.177
ENSG00000166579,NDEL1,17,trans_whole_genome,0.097
ENSG00000166582,CENPV,17,trans_whole_genome,0.1
ENSG00000166595,FAM96B,16,trans_whole_genome,0.092
ENSG00000166596,CFAP52,17,trans_whole_genome,0.238
ENSG00000166598,HSP90B1,12,trans_whole_genome,0.082
ENSG00000166619,BLCAP,20,trans_whole_genome,0.123
ENSG00000166669,ATF7IP2,16,trans_whole_genome,0.17
ENSG00000166676,TVP23A,16,trans_whole_genome,0.23
ENSG00000166681,BEX3,X,trans_whole_genome,0.098
ENSG00000166682,TMPRSS5,11,trans,0.42
ENSG00000166685,COG1,17,trans_whole_genome,0.103
ENSG00000166689,PLEKHA7,11,trans_whole_genome,0.15
ENSG00000166704,ZNF606,19,trans_whole_genome,0.148
ENSG00000166707,ZCCHC18,X,trans_whole_genome,0.224
ENSG00000166710,B2M,15,trans_whole_genome,0.109
ENSG00000166716,ZNF592,15,trans_whole_genome,0.119
ENSG00000166734,CASC4,15,trans_whole_genome,0.096
ENSG00000166743,ACSM1,16,trans_whole_genome,0.219
ENSG00000166747,AP1G1,16,trans_whole_genome,0.108
ENSG00000166750,SLFN5,17,trans_whole_genome,0.159
ENSG00000166762,CATSPER2,15,trans_whole_genome,0.268
ENSG00000166780,C16orf45,16,trans,0.305
ENSG00000166783,MARF1,16,trans_whole_genome,0.144
ENSG00000166788,SAAL1,11,trans_whole_genome,0.115
ENSG00000166793,YPEL4,11,trans,0.426
ENSG00000166794,PPIB,15,trans_whole_genome,0.085
ENSG00000166796,LDHC,11,trans_whole_genome,0.199
ENSG00000166797,FAM96A,15,trans_whole_genome,0.078
ENSG00000166800,LDHAL6A,11,trans_whole_genome,0.27
ENSG00000166801,FAM111A,11,trans_whole_genome,0.133
ENSG00000166803,PCLAF,15,trans_whole_genome,0.134
ENSG00000166813,KIF7,15,trans_whole_genome,0.157
ENSG00000166816,LDHD,16,trans,0.299
ENSG00000166819,PLIN1,15,trans_whole_genome,0.557
ENSG00000166821,PEX11A,15,trans_whole_genome,0.116
ENSG00000166822,TMEM170A,16,trans_whole_genome,0.131
ENSG00000166823,MESP1,15,trans_whole_genome,0.144
ENSG00000166825,ANPEP,15,trans_whole_genome,0.091
ENSG00000166828,SCNN1G,16,trans_whole_genome,0.175
ENSG00000166831,RBPMS2,15,trans_whole_genome,0.178
ENSG00000166833,NAV2,11,trans_whole_genome,0.616
ENSG00000166839,ANKDD1A,15,trans_whole_genome,0.396
ENSG00000166840,GLYATL1,11,trans_whole_genome,0.242
ENSG00000166845,C18orf54,18,trans_whole_genome,0.219
ENSG00000166847,DCTN5,16,trans_whole_genome,0.126
ENSG00000166848,TERF2IP,16,trans_whole_genome,0.09
ENSG00000166851,PLK1,16,trans_whole_genome,0.124
ENSG00000166855,CLPX,15,trans_whole_genome,0.098
ENSG00000166860,ZBTB39,12,trans_whole_genome,0.136
ENSG00000166869,CHP2,16,trans_whole_genome,0.385
ENSG00000166881,NEMP1,12,trans_whole_genome,0.125
ENSG00000166886,NAB2,12,trans_whole_genome,0.127
ENSG00000166887,VPS39,15,trans_whole_genome,0.124
ENSG00000166888,STAT6,12,trans_whole_genome,0.116
ENSG00000166889,PATL1,11,trans_whole_genome,0.097
ENSG00000166896,ATP23,12,trans_whole_genome,0.274
ENSG00000166900,STX3,11,trans_whole_genome,0.102
ENSG00000166902,MRPL16,11,trans_whole_genome,0.099
ENSG00000166908,PIP4K2C,12,trans_whole_genome,0.108
ENSG00000166912,MTMR10,15,trans_whole_genome,0.141
ENSG00000166913,YWHAB,20,trans_whole_genome,0.101
ENSG00000166920,C15orf48,15,trans_whole_genome,0.176
ENSG00000166923,GREM1,15,trans_whole_genome,0.553
ENSG00000166924,NYAP1,7,trans_whole_genome,0.322
ENSG00000166925,TSC22D4,7,trans_whole_genome,0.104
ENSG00000166927,MS4A7,11,trans_whole_genome,0.315
ENSG00000166938,DIS3L,15,trans_whole_genome,0.11
ENSG00000166946,CCNDBP1,15,trans_whole_genome,0.108
ENSG00000166949,SMAD3,15,trans_whole_genome,0.144
ENSG00000166963,MAP1A,15,trans_whole_genome,0.426
ENSG00000166965,RCCD1,15,trans_whole_genome,0.12
ENSG00000166971,AKTIP,16,trans_whole_genome,0.103
ENSG00000166974,MAPRE2,18,trans_whole_genome,0.099
ENSG00000166979,EVA1C,21,trans_whole_genome,0.154
ENSG00000166986,MARS,12,trans_whole_genome,0.103
ENSG00000166987,MBD6,12,trans_whole_genome,0.145
ENSG00000166997,CNPY4,7,trans_whole_genome,0.111
ENSG00000167004,PDIA3,15,trans_whole_genome,0.096
ENSG00000167005,NUDT21,16,trans_whole_genome,0.115
ENSG00000167011,NAT16,7,cis,0.37
ENSG00000167034,NKX3-1,8,trans_whole_genome,0.126
ENSG00000167037,SGSM1,22,trans_whole_genome,0.158
ENSG00000167065,DUSP18,22,trans_whole_genome,0.167
ENSG00000167074,TEF,22,trans_whole_genome,0.177
ENSG00000167077,MEI1,22,trans_whole_genome,0.369
ENSG00000167080,B4GALNT2,17,trans,0.571
ENSG00000167081,PBX3,9,trans_whole_genome,0.111
ENSG00000167085,PHB,17,trans_whole_genome,0.093
ENSG00000167088,SNRPD1,18,trans_whole_genome,0.077
ENSG00000167094,TTC16,9,trans_whole_genome,0.373
ENSG00000167100,SAMD14,17,trans_whole_genome,0.262
ENSG00000167103,PIP5KL1,9,trans_whole_genome,0.142
ENSG00000167105,TMEM92,17,trans_whole_genome,0.228
ENSG00000167106,FAM102A,9,trans_whole_genome,0.104
ENSG00000167107,ACSF2,17,trans_whole_genome,0.109
ENSG00000167110,GOLGA2,9,trans_whole_genome,0.101
ENSG00000167112,TRUB2,9,trans_whole_genome,0.083
ENSG00000167113,COQ4,9,trans_whole_genome,0.105
ENSG00000167114,SLC27A4,9,trans_whole_genome,0.105
ENSG00000167118,URM1,9,trans_whole_genome,0.116
ENSG00000167123,CERCAM,9,trans_whole_genome,0.115
ENSG00000167130,DOLPP1,9,trans_whole_genome,0.093
ENSG00000167131,CCDC103,17,trans_whole_genome,0.581
ENSG00000167136,ENDOG,9,trans_whole_genome,0.175
ENSG00000167157,PRRX2,9,trans_whole_genome,0.216
ENSG00000167165,UGT1A6,2,trans_whole_genome,0.581
ENSG00000167173,C15orf39,15,trans_whole_genome,0.118
ENSG00000167178,ISLR2,15,trans_whole_genome,0.229
ENSG00000167182,SP2,17,trans_whole_genome,0.109
ENSG00000167183,PRR15L,17,trans_whole_genome,0.117
ENSG00000167186,COQ7,16,trans_whole_genome,0.107
ENSG00000167191,GPRC5B,16,trans_whole_genome,0.119
ENSG00000167193,CRK,17,trans_whole_genome,0.092
ENSG00000167196,FBXO22,15,trans_whole_genome,0.13
ENSG00000167202,TBC1D2B,15,trans_whole_genome,0.128
ENSG00000167207,NOD2,16,trans_whole_genome,0.345
ENSG00000167208,SNX20,16,trans_whole_genome,0.443
ENSG00000167216,KATNAL2,18,trans_whole_genome,0.174
ENSG00000167220,HDHD2,18,trans_whole_genome,0.129
ENSG00000167232,ZNF91,19,trans_whole_genome,0.137
ENSG00000167257,RNF214,11,trans_whole_genome,0.108
ENSG00000167258,CDK12,17,trans_whole_genome,0.125
ENSG00000167264,DUS2,16,trans_whole_genome,0.112
ENSG00000167272,POP5,12,trans_whole_genome,0.113
ENSG00000167280,ENGASE,17,trans_whole_genome,0.168
ENSG00000167281,RBFOX3,17,trans_whole_genome,0.517
ENSG00000167283,ATP5L,11,trans_whole_genome,0.093
ENSG00000167291,TBC1D16,17,trans_whole_genome,0.129
ENSG00000167302,TEPSIN,17,trans_whole_genome,0.372
ENSG00000167306,MYO5B,18,trans_whole_genome,0.135
ENSG00000167315,ACAA2,18,trans_whole_genome,0.106
ENSG00000167323,STIM1,11,trans_whole_genome,0.096
ENSG00000167325,RRM1,11,trans_whole_genome,0.107
ENSG00000167333,TRIM68,11,trans_whole_genome,0.136
ENSG00000167363,FN3K,17,trans_whole_genome,0.096
ENSG00000167371,PRRT2,16,trans_whole_genome,0.266
ENSG00000167377,ZNF23,16,trans_whole_genome,0.117
ENSG00000167378,IRGQ,19,trans_whole_genome,0.114
ENSG00000167380,ZNF226,19,trans_whole_genome,0.157
ENSG00000167384,ZNF180,19,trans_whole_genome,0.145
ENSG00000167393,PPP2R3B,X,trans_whole_genome,0.187
ENSG00000167394,ZNF668,16,trans_whole_genome,0.13
ENSG00000167395,ZNF646,16,trans_whole_genome,0.126
ENSG00000167397,VKORC1,16,trans_whole_genome,0.088
ENSG00000167419,LPO,17,trans_whole_genome,0.264
ENSG00000167434,CA4,17,trans,0.264
ENSG00000167447,SMG8,17,trans_whole_genome,0.111
ENSG00000167460,TPM4,19,trans_whole_genome,0.395
ENSG00000167461,RAB8A,19,trans_whole_genome,0.092
ENSG00000167468,GPX4,19,trans_whole_genome,0.08
ENSG00000167470,MIDN,19,trans_whole_genome,0.101
ENSG00000167476,JSRP1,19,trans_whole_genome,0.268
ENSG00000167483,FAM129C,19,trans_whole_genome,0.226
ENSG00000167487,KLHL26,19,trans_whole_genome,0.148
ENSG00000167491,GATAD2A,19,trans_whole_genome,0.112
ENSG00000167508,MVD,16,trans_whole_genome,0.132
ENSG00000167513,CDT1,16,trans_whole_genome,0.124
ENSG00000167515,TRAPPC2L,16,trans_whole_genome,0.092
ENSG00000167522,ANKRD11,16,trans_whole_genome,0.105
ENSG00000167523,SPATA33,16,trans_whole_genome,0.128
ENSG00000167524,SGK494,17,trans_whole_genome,0.348
ENSG00000167525,PROCA1,17,trans_whole_genome,0.212
ENSG00000167526,RPL13,16,trans_whole_genome,0.083
ENSG00000167528,ZNF641,12,trans_whole_genome,0.138
ENSG00000167535,CACNB3,12,trans_whole_genome,0.112
ENSG00000167536,DHRS13,17,trans_whole_genome,0.117
ENSG00000167543,TP53I13,17,trans_whole_genome,0.116
ENSG00000167548,KMT2D,12,trans_whole_genome,0.156
ENSG00000167550,RHEBL1,12,trans_whole_genome,0.195
ENSG00000167552,TUBA1A,12,trans_whole_genome,0.108
ENSG00000167553,TUBA1C,12,trans_whole_genome,0.106
ENSG00000167554,ZNF610,19,trans_whole_genome,0.149
ENSG00000167555,ZNF528,19,trans_whole_genome,0.203
ENSG00000167562,ZNF701,19,trans_whole_genome,0.129
ENSG00000167565,SERTAD3,19,trans_whole_genome,0.098
