,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
952,4947.44127,-1.0852912,0.1700669,-6.381556,1.75E-10,1.82E-08,ENSG00000138757,G3BP2
1827,669.65769,-1.0850597,0.2601277,-4.171258,3.03E-05,7.60E-04,ENSG00000198691,ABCA4
892,3064.57082,-1.0838771,0.1951769,-5.553305,2.80E-08,1.88E-06,ENSG00000137168,PPIL1
1698,3667.50135,-1.0832938,0.2073026,-5.225665,1.74E-07,9.19E-06,ENSG00000185479,KRT6B
1444,1875.74148,-1.0824247,0.1897751,-5.703723,1.17E-08,8.80E-07,ENSG00000167904,TMEM68
595,1351.1262,-1.0808598,0.2251035,-4.801612,1.57E-06,6.31E-05,ENSG00000119326,CTNNAL1
57,4204.49636,-1.0755069,0.2427528,-4.430461,9.40E-06,2.84E-04,ENSG00000027697,IFNGR1
906,1941.97803,-1.0712434,0.2249494,-4.762153,1.92E-06,7.50E-05,ENSG00000137563,GGH
500,1355.10477,-1.0710915,0.2004387,-5.343737,9.10E-08,5.19E-06,ENSG00000113583,C5orf15
821,214.51016,-1.0708165,0.357676,-2.993817,2.76E-03,2.63E-02,ENSG00000134326,CMPK2
661,947.47827,-1.0701681,0.2317266,-4.618235,3.87E-06,1.35E-04,ENSG00000123843,C4BPB
1545,2104.96898,-1.0683317,0.2265187,-4.716307,2.40E-06,9.02E-05,ENSG00000172292,CERS6
315,2499.26512,-1.0664457,0.1982339,-5.379734,7.46E-08,4.38E-06,ENSG00000102471,NDFIP2
1647,2209.42211,-1.0653896,0.2651376,-4.018251,5.86E-05,1.29E-03,ENSG00000181610,MRPS23
1763,248.93551,-1.0642971,0.3344805,-3.181941,1.46E-03,1.64E-02,ENSG00000196242,OR2C3
127,1283.09258,-1.0641097,0.1944637,-5.472022,4.45E-08,2.80E-06,ENSG00000066855,MTFR1
1862,199.69265,-1.0610121,0.3798332,-2.793363,5.22E-03,4.29E-02,ENSG00000204542,C6orf15
1315,493.82112,-1.0600377,0.3025253,-3.503963,4.58E-04,6.69E-03,ENSG00000163531,NFASC
1474,448.94293,-1.0579348,0.2775443,-3.81177,1.38E-04,2.55E-03,ENSG00000169193,CCDC126
672,534.61638,-1.0541313,0.2508477,-4.202277,2.64E-05,6.76E-04,ENSG00000124496,TRERF1
641,30697.03218,-1.0518384,0.2247056,-4.680963,2.86E-06,1.05E-04,ENSG00000122026,RPL21
921,542.75093,-1.0426255,0.236107,-4.415903,1.01E-05,3.01E-04,ENSG00000137959,IFI44L
511,2296.06222,-1.0424099,0.1938156,-5.378358,7.52E-08,4.39E-06,ENSG00000114209,PDCD10
1317,9414.24301,-1.0422193,0.2290837,-4.549513,5.38E-06,1.78E-04,ENSG00000163584,RPL22L1
355,169.39572,-1.0403504,0.3469744,-2.998349,2.71E-03,2.61E-02,ENSG00000104953,TLE6
1509,490.70938,-1.039841,0.3257428,-3.192215,1.41E-03,1.60E-02,ENSG00000170549,IRX1
1939,330.02589,-1.0396477,0.2848824,-3.649393,2.63E-04,4.30E-03,ENSG00000244405,ETV5
1943,316.16362,-1.0386722,0.3020025,-3.439284,5.83E-04,8.03E-03,ENSG00000248919,ATP5MF-PTCD1
451,22171.63596,-1.0378791,0.1843271,-5.630636,1.80E-08,1.31E-06,ENSG00000110492,MDK
1679,233.92039,-1.0367931,0.3254784,-3.185443,1.45E-03,1.63E-02,ENSG00000184305,CCSER1
630,684.26789,-1.0363935,0.2288827,-4.528056,5.95E-06,1.93E-04,ENSG00000121236,TRIM6
