,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
1242,7.93E+02,3.6451911,0.4260795,8.555189,1.18E-17,1.37E-15,ENSG00000124786,SLC35B3
1135,2.90E+01,3.6266433,1.4253061,2.544466,1.09E-02,4.56E-02,ENSG00000120088,CRHR1
1745,6.03E+01,3.6204423,1.1758041,3.07912,2.08E-03,1.22E-02,ENSG00000141161,UNC45B
366,7.69E+01,3.6190997,0.7393651,4.894875,9.84E-07,1.95E-05,ENSG00000084110,HAL
1592,1.95E+02,3.6167919,0.607517,5.953401,2.63E-09,9.64E-08,ENSG00000136206,SPDYE1
3716,8.47E+01,3.6149221,1.3813955,2.616862,8.87E-03,3.89E-02,ENSG00000239474,KLHL41
3749,8.49E+01,3.6138447,0.951141,3.799484,1.45E-04,1.39E-03,ENSG00000244242,IFITM10
2569,4.26E+02,3.6126563,0.5502145,6.565905,5.17E-11,2.46E-09,ENSG00000167656,LY6D
3685,6.35E+01,3.6009765,1.4108219,2.552396,1.07E-02,4.49E-02,ENSG00000228727,SAPCD1
2992,3.12E+01,3.5905708,1.0687655,3.35955,7.81E-04,5.50E-03,ENSG00000180071,ANKRD18A
1862,8.42E+01,3.5869153,0.9909665,3.619613,2.95E-04,2.49E-03,ENSG00000144476,ACKR3
3167,5.58E+03,3.5735767,0.3823357,9.346699,9.04E-21,1.41E-18,ENSG00000185559,DLK1
2349,3.88E+01,3.5722779,1.2957324,2.756956,5.83E-03,2.81E-02,ENSG00000163380,LMOD3
3236,8.02E+02,3.5634981,1.0839522,3.287505,1.01E-03,6.78E-03,ENSG00000187498,COL4A1
3147,1.33E+02,3.507958,1.1014853,3.184752,1.45E-03,9.07E-03,ENSG00000185100,ADSSL1
820,1.74E+04,3.5017712,1.0414004,3.36256,7.72E-04,5.47E-03,ENSG00000108821,COL1A1
3652,1.51E+01,3.4809183,1.3792274,2.523818,1.16E-02,4.78E-02,ENSG00000221818,EBF2
2429,2.14E+02,3.4741191,0.6818808,5.094907,3.49E-07,7.87E-06,ENSG00000164932,CTHRC1
3230,1.94E+02,3.4669063,0.8694807,3.98733,6.68E-05,7.28E-04,ENSG00000187193,MT1X
