ens_gene_id,logFC,logCPM,F,PValue,FDR
ENSG00000119640,0.182569863208563,0.976497294587668,0.439534701929906,0.525815033806983,0.723264504773577
ENSG00000116852,0.124108883510574,2.73476734291579,0.439377533634409,0.525887140999615,0.723300744051506
ENSG00000181847,-0.338450546287244,-2.38538342297894,0.438571904290978,0.526257052985716,0.723746539588638
ENSG00000092096,0.210351397594654,2.18669256132151,0.438316835491453,0.526374274052705,0.723792001006331
ENSG00000137877,0.234154193003474,2.81346182550494,0.438296053970075,0.526383826747673,0.723792001006331
ENSG00000177733,0.131167415222673,7.43301611205854,0.438201084162732,0.526427485990686,0.723792001006331
ENSG00000121879,0.112823880914029,3.86087664289271,0.43773188629398,0.52664328617285,0.723946731370496
ENSG00000145214,0.138544652958548,4.26187926763268,0.437702326704436,0.526656887320671,0.723946731370496
ENSG00000111644,-0.43315058153714,-1.07639120366223,0.437586907611405,0.526710001144012,0.723946731370496
ENSG00000025434,-0.105573365084667,3.56418847124081,0.437558158954496,0.526723232364969,0.723946731370496
ENSG00000225190,0.114972878930493,4.47578025191206,0.436968786958078,0.526994624255803,0.724256762976021
